,,phi_1,theta_1,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,
17652,2.58318707945811e-105,0.73929346,-0.30524254,0.0053127427,3.226727e-05,3.7361508e-05,6449.0503,6386.257,498
17653,2.6264299778613465e-105,0.66411924,-0.1850612,0.004033836,3.3715238e-05,5.313815e-06,6449.067,6399.871,497
17654,2.9848669968780618e-105,0.20428798,0.09153929,0.005075296,2.3801875e-05,0.033565775,6449.195,6427.4976,496
17655,3.166532751176719e-105,0.11573988,0.041367587,0.004437059,2.2575872e-05,0.06368989,6449.254,6438.942,495
17656,3.591657454482599e-105,0.04686864,0.40183198,0.004952369,2.741958e-05,0.10518863,6449.38,6448.6265,494
17657,3.649999620756578e-105,0.99031717,-0.49165413,0.005387021,2.0021444e-05,-2.6518192e-05,6449.396,6408.291,493
17658,3.840138039316057e-105,0.061215527,0.24641688,0.0034654927,2.7006467e-05,0.064505525,6449.447,6311.966,492
17659,3.975602394625356e-105,-0.08059943,0.47416508,0.0042440365,2.8244964e-05,-0.038599376,6449.4814,6408.291,491
17660,4.061939859622697e-105,0.6246718,-0.086534835,0.0037123414,2.1918586e-05,0.0045725023,6449.503,6291.7017,490
17661,4.1562360797863736e-105,0.07102978,0.42468455,0.004083196,2.7979377e-05,0.05343258,6449.526,6448.6265,489
17662,5.65047031022652e-105,0.13804585,0.15827073,0.005065182,2.7113167e-05,0.038426105,6449.833,6386.257,488
17663,5.956441014178794e-105,0.1826252,0.21728654,0.004716637,2.6580152e-05,0.03164197,6449.8857,6448.6265,487
17664,5.9885196889482445e-105,0.20752881,0.15458795,0.004684509,2.2119144e-05,0.036802232,6449.891,6408.291,486
17665,7.588702722086715e-105,0.38041654,-0.34392452,0.0047265105,2.5620282e-05,0.011307878,6450.128,6448.6265,485
17666,8.453417637089433e-105,0.15308417,0.21093538,0.004940263,2.3243621e-05,0.037871737,6450.236,6433.1074,484
17667,1.0266711325547996e-104,-0.069974184,0.3196623,0.0044611604,2.7949736e-05,-0.040854864,6450.43,6438.942,483
17668,1.0966275721178073e-104,0.35748303,-0.27794582,0.0052482504,2.602957e-05,0.009452963,6450.496,6433.1074,482
17669,1.424000402576616e-104,0.3531086,0.15853833,0.0045115044,2.6086418e-05,0.0064083105,6450.7573,6438.942,481
17670,1.5677814047082903e-104,0.13509245,0.054146588,0.0046776664,2.8360544e-05,0.032169964,6450.8535,6415.4824,480
17671,1.620710489635622e-104,0.6417682,-0.23405333,0.0053048953,3.0707295e-05,0.00060741283,6450.8867,6427.4976,479
17672,1.6559071771541937e-104,0.105383836,0.27980134,0.0044333194,3.0004618e-05,0.023526644,6450.908,6220.9907,478
17673,1.850005932235639e-104,0.45604184,0.1501634,0.0044861976,2.2795277e-05,0.010332767,6451.019,6448.6265,477
17674,2.4270419727904763e-104,0.40353096,0.21083802,0.004438332,2.7232596e-05,0.008171536,6451.2905,6261.777,476
17675,2.5522266888298242e-104,0.08100744,0.14875537,0.0052043,2.7915175e-05,0.05245407,6451.341,6438.942,475
17676,3.1423596605503305e-104,0.23685156,0.31079903,0.0039766426,2.4707433e-05,0.02040541,6451.549,6354.1436,474
17677,3.366325044833821e-104,0.42553878,-0.22930846,0.0052424916,2.7256603e-05,0.008016416,6451.6177,6334.852,473
17678,3.590440091678118e-104,0.049847335,0.32410774,0.004918106,2.910804e-05,0.0628702,6451.682,6380.286,472
17679,4.66911756553833e-104,0.11116265,0.21741427,0.0035075203,2.4060953e-05,0.058728643,6451.945,6421.3076,471
17680,5.259893191248358e-104,0.030291092,0.016000375,0.004877292,2.7591375e-05,0.14320892,6452.064,6421.3076,470
17681,5.4030639426422214e-104,0.16748549,0.3895903,0.004349419,2.6503803e-05,0.027457267,6452.091,6236.0527,469
17682,6.119484789125808e-104,0.05585152,0.43768227,0.004474511,2.6471254e-05,0.105259955,6452.2153,6433.1074,468
17683,6.860193996416535e-104,0.13367294,0.2551486,0.0039910944,2.6464253e-05,0.023138419,6452.3296,6281.538,467
17684,7.512407847257282e-104,-0.1265408,0.3473184,0.0047185733,2.9165145e-05,-0.02825782,6452.4204,6448.6265,466
17685,1.0158531006252893e-103,-0.16433282,0.40660167,0.00405573,2.3821856e-05,-0.045730256,6452.722,6448.6265,465
17686,1.2550237967464124e-103,0.03844303,0.37306383,0.004696703,2.8535645e-05,0.06663009,6452.9336,6363.1885,464
17687,1.4991359502236646e-103,0.2477755,-0.16589233,0.0046036597,2.3587992e-05,0.024834191,6453.1113,6408.291,463
17688,1.7907298675000379e-103,0.08813335,0.39522102,0.0049030567,2.5226807e-05,0.06939327,6453.289,6444.4194,462
17689,2.5081297263504233e-103,-0.04677799,0.26929677,0.004481811,2.6791615e-05,-0.07699678,6453.626,6345.1826,461
17690,2.79665501407492e-103,0.07343754,0.32442853,0.0038026662,2.6493564e-05,0.08196318,6453.735,6380.286,460
17691,3.1397611227030634e-103,0.111645535,0.19462101,0.0034345542,2.582019e-05,0.04058791,6453.8506,6399.871,459
17692,3.3882670515465874e-103,0.33146396,-0.32337832,0.004162219,2.700768e-05,0.010749824,6453.927,6363.1885,458
17693,3.563030921915777e-103,0.07947666,0.23804796,0.00436432,3.001908e-05,0.02678264,6453.977,6438.942,457
17694,3.6103154794466577e-103,0.6103998,-0.10550785,0.004338323,2.1006572e-05,0.0047377795,6453.99,6354.1436,456
17695,4.218825946892717e-103,-0.051997602,0.36012888,0.00428811,2.839757e-05,-0.050373822,6454.146,6448.6265,455
17696,4.7041429372418265e-103,-0.14553241,0.3353688,0.004236306,2.3872035e-05,-0.06571173,6454.255,6324.1606,454
17697,5.076466615496708e-103,0.6874332,-0.3055046,0.0050561028,1.925249e-05,0.0046538073,6454.331,6448.6265,453
17698,5.121280646036055e-103,0.26276168,-0.02186461,0.0041330867,2.8236189e-05,0.0061317445,6454.34,6444.4194,452
17699,4.865727719586402e-103,0.8600124,-0.38418373,0.0045262864,2.9069468e-05,0.0016651402,6454.34,6408.291,451
17700,6.603770490642844e-103,0.9782272,-0.58420455,0.0051299324,8.2870734e-05,-0.0007750516,6454.699,6334.852,500
17701,7.915264545791521e-103,0.31852463,0.031478543,0.0038186351,2.3655895e-05,0.01271738,6454.8804,6444.4194,499
17702,1.2954832665975255e-102,0.11234852,0.054619405,0.0051253885,2.7327837e-05,0.042169396,6455.373,6003.6943,498
17703,1.398701016608194e-102,0.5303645,0.031879064,0.004708532,2.9200417e-05,0.0042107557,6455.4497,6192.6367,497
17704,1.4353703031207419e-102,0.031318426,0.31239048,0.0041301446,2.7343316e-05,0.09326149,6455.4756,6454.34,496
17705,1.6691287323435874e-102,0.15211073,0.19241577,0.003454744,2.5923655e-05,0.035971865,6455.6265,6433.1074,495
17706,1.948552773069972e-102,0.40404615,0.0066169165,0.005373048,2.6197487e-05,0.00896955,6455.7812,6421.3076,494
17707,2.1089464117938256e-102,0.08151458,0.22874211,0.0046825805,2.935772e-05,0.042253114,6455.8604,6394.3755,493
17708,2.3572993413292877e-102,-0.12760194,0.53488886,0.0042639584,2.4941564e-05,-0.04977941,6455.9717,6371.193,492
17709,2.6207843629144307e-102,0.97997427,-0.59253055,0.00520826,8.2952865e-05,-0.00084366405,6456.0776,6448.6265,491
17710,2.899527715127962e-102,0.024717309,0.33622068,0.0043625464,2.9526838e-05,0.09148823,6456.1787,6444.4194,490
17711,3.0106184510699345e-102,0.5933749,-0.062598884,0.004408246,2.1120684e-05,0.007912593,6456.2163,6427.4976,489
17712,3.562998816209818e-102,0.97344583,-0.45075428,0.004523069,6.9287984e-05,-0.0012727593,6456.385,6444.4194,488
17713,3.672512349949298e-102,0.10088134,-0.05793138,0.004478659,2.7581134e-05,0.044657618,6456.415,6454.34,487
17714,3.754100270543874e-102,0.07265057,0.31822905,0.0049134768,2.8901208e-05,0.043212466,6456.437,6182.478,486
17715,3.848759897541824e-102,0.11340178,0.30478874,0.0036261848,2.4480943e-05,0.05230546,6456.462,6438.942,485
17716,3.943880173784208e-102,-0.09571913,0.1059528,0.0046920944,2.5275258e-05,-0.06764527,6456.4863,6415.4824,484
17717,4.065100605436114e-102,0.1715045,0.09700005,0.0039420766,2.5121455e-05,0.03873001,6456.5166,6250.511,483
17718,4.18187121048804e-102,-0.10931874,0.14454363,0.0047647534,2.4711622e-05,-0.06760352,6456.545,6454.34,482
17719,4.212612590883136e-102,0.02729293,0.39397693,0.0046861423,2.8838804e-05,0.13174435,6456.5522,6438.942,481
17720,4.548252891699168e-102,0.33320972,-0.2605587,0.004984324,2.4290592e-05,0.013475487,6456.629,6399.871,480
17721,4.644758005810174e-102,0.26231036,-0.14449413,0.0043163835,2.7898195e-05,0.008109461,6456.65,6408.291,479
17722,4.855795144841592e-102,0.29811907,-0.24540949,0.004404388,2.609257e-05,0.010495938,6456.6943,6386.257,478
17723,5.456852103253017e-102,0.055463504,0.12631921,0.0045384015,2.8562252e-05,0.043423988,6456.811,6421.3076,477
17724,5.741114387365629e-102,-0.48939893,0.6681003,0.0037935132,2.7481221e-05,-0.01379544,6456.862,6394.3755,476
17725,6.643569732728133e-102,0.27674732,-0.24366118,0.004926737,2.6980726e-05,0.0131900385,6457.008,6291.7017,475
17726,7.044471884526796e-102,0.9618135,-0.4678209,0.0048788274,6.190128e-05,-0.000657312,6457.0664,6345.1826,474
17727,7.396976268786445e-102,0.059076983,0.421877,0.0044486774,2.5188983e-05,0.084788874,6457.115,6399.871,473
17728,8.292314457705976e-102,0.082884595,0.40552807,0.004109744,2.6881204e-05,0.045361497,6457.2295,6386.257,472
17729,8.935536111750333e-102,0.29139516,0.014130916,0.0045941663,2.5857864e-05,0.019158954,6457.304,6408.291,471
17730,9.120676332723879e-102,0.39855438,0.027783176,0.004280836,2.2050013e-05,0.010968418,6457.3247,6444.4194,470
17731,9.387251584561294e-102,0.049321923,0.39316034,0.004668049,2.547133e-05,0.14046979,6457.3535,6408.291,469
17732,1.0234642973749331e-101,0.8766306,-0.31871516,0.0035919228,3.380964e-05,2.2523593e-05,6457.44,6415.4824,468
17733,1.0678782238069397e-101,0.76955867,-0.14907554,0.004698191,3.2528933e-05,6.50955e-05,6457.4824,6207.407,467
17734,1.204170440667957e-101,0.16244084,0.16119933,0.0053084088,2.6832751e-05,0.027286725,6457.6025,6415.4824,466
17735,1.4036994438908135e-101,0.28333434,0.03021377,0.0047940956,2.414563e-05,0.02252092,6457.756,6408.291,465
17736,1.4064437234552921e-101,0.11900118,0.19657826,0.004199474,2.9363046e-05,0.029071484,6457.758,6394.3755,464
17737,1.480431897195213e-101,0.21701147,0.16886257,0.0043117986,2.9778628e-05,0.0057142065,6457.809,6421.3076,463
17738,1.516279518045384e-101,0.3411998,0.052115604,0.0037479287,2.9812663e-05,0.0060885292,6457.833,6394.3755,462
17739,1.584398692263405e-101,0.67695814,-0.19129059,0.003507956,2.1754706e-05,0.004863475,6457.877,6444.4194,461
17740,1.7282667434348385e-101,0.5047137,-0.13008763,0.003973305,2.0413425e-05,0.010273071,6457.964,6433.1074,460
17741,1.8191849209305505e-101,0.10911687,0.31016257,0.0043465807,2.9596096e-05,0.01972344,6458.015,6438.942,459
17742,2.1656162465357068e-101,0.54484963,0.08064004,0.0039776424,2.740786e-05,0.003981196,6458.1895,6433.1074,458
17743,2.4635692459731536e-101,0.9776878,-0.58552194,0.004785446,8.109122e-05,-0.0012383247,6458.3184,6444.4194,457
17744,2.85360716988362e-101,0.069018394,0.17023447,0.0050315405,2.4808729e-05,0.103504084,6458.4653,6399.871,456
17745,3.0022593372362366e-101,0.053368386,0.3745278,0.0041918578,2.8023285e-05,0.051792957,6458.516,6415.4824,455
17746,3.523734510285322e-101,0.11779179,0.36409196,0.0041333092,2.8134167e-05,0.034479707,6458.6763,6433.1074,454
17747,3.698255460814577e-101,0.4885657,-0.018560547,0.0050268513,3.0294377e-05,0.0022356606,6458.7246,6394.3755,453
17748,4.450069905399663e-101,0.98637295,-0.4465929,0.0050543724,6.303174e-05,-0.00063200825,6458.9097,6207.407,452
17749,4.551523568030845e-101,0.15992153,-0.055524267,0.0036687248,2.7613765e-05,0.023925085,6458.9834,6433.1074,451
17750,4.934627245967916e-101,0.20626807,0.3093381,0.0048469836,2.7124564e-05,0.016307985,6459.118,6421.3076,500
17751,5.301842920952953e-101,0.8813878,-0.29399619,0.0037453603,3.05948e-05,0.00074759586,6459.19,6291.7017,499
17752,5.351258809897239e-101,-0.09517056,0.19152157,0.004590589,2.8192248e-05,-0.05005478,6459.199,6345.1826,498
17753,5.398498650886974e-101,0.13914795,0.27387694,0.0036075904,2.4447416e-05,0.0411763,6459.208,6454.34,497
17754,5.406412402694784e-101,0.16110848,0.0901067,0.0034509574,2.75711e-05,0.024937568,6459.2095,6444.4194,496
17755,5.4514766247670566e-101,0.08337441,0.3092301,0.004721374,2.7687194e-05,0.06175701,6459.218,6281.538,495
17756,5.564428726831649e-101,0.25200763,0.11941281,0.0037876829,2.2983815e-05,0.021324137,6459.2383,6438.942,494
17757,5.701950944828488e-101,0.46187714,0.06294671,0.0049323947,2.7681439e-05,0.003280692,6459.2627,6415.4824,493
17758,6.751425716238106e-101,0.14911954,0.29210973,0.003609181,2.6473583e-05,0.02765879,6459.4316,6394.3755,492
17759,6.771234286057653e-101,0.046231147,0.35087857,0.004598744,2.8134038e-05,0.056756448,6459.4346,6324.1606,491
17760,1.1768397518005096e-100,0.30691087,-0.19455422,0.003759032,2.3887702e-05,0.017649265,6459.9873,6108.951,490
17761,1.2369360034779378e-100,0.4115281,0.2012799,0.004518512,2.6784619e-05,0.006673396,6460.037,6421.3076,489
17762,1.553739646955195e-100,0.59707636,-0.4302233,0.0047204583,3.0372845e-05,0.0007810583,6460.265,6444.4194,488
17763,1.6612315614952392e-100,0.09121109,0.33398697,0.0047389963,2.5170015e-05,0.049943577,6460.332,6458.9834,487
17764,1.7988527049719768e-100,0.9880644,-0.6753221,0.0051025967,2.088449e-05,0.00067288603,6460.4116,6220.9907,486
17765,2.0383671599340715e-100,0.085847646,0.20516072,0.0048201736,2.275077e-05,0.08656363,6460.5366,6458.9834,485
17766,2.0493448758247354e-100,0.2168502,-0.06867426,0.0047331937,2.3894938e-05,0.022798335,6460.542,6448.6265,484
17767,2.1783230236338382e-100,-0.08210818,0.30136478,0.005086137,2.4317304e-05,-0.09289768,6460.603,6250.511,483
17768,2.763086340587751e-100,-0.34031337,0.6698129,0.004229321,2.4655932e-05,-0.025932547,6460.841,6408.291,482
17769,2.9155521882889964e-100,0.07491238,0.40630946,0.004323113,2.6251884e-05,0.07994936,6460.8945,6167.1084,481
17770,3.7473008006065735e-100,0.16863267,0.17709501,0.0035998207,2.447941e-05,0.02942987,6461.1455,6182.478,480
17771,3.8007406307022537e-100,0.107092395,0.19930446,0.0050565093,2.3626482e-05,0.059599474,6461.1597,6444.4194,479
17772,4.075608942652827e-100,0.5723531,-0.13680474,0.004418954,2.9598086e-05,0.0040162425,6461.2295,6458.9834,478
17773,4.47618073942129e-100,0.6473707,-0.21011369,0.005279919,2.2139035e-05,0.00513273,6461.323,6291.7017,477
17774,4.480554144778899e-100,0.25853935,-0.1702196,0.0041440306,2.8701932e-05,0.009502797,6461.324,6421.3076,476
17775,4.882631087314274e-100,-0.066313334,0.24115553,0.0046793567,2.5073476e-05,-0.08306719,6461.41,6427.4976,475
17776,4.889788619999725e-100,-0.27495095,0.53357244,0.004778707,2.8225695e-05,-0.016114248,6461.4116,6444.4194,474
17777,5.815279902096251e-100,0.10270348,0.17801143,0.003729867,2.386649e-05,0.056917593,6461.585,6415.4824,473
17778,6.163189306093174e-100,0.49751416,-0.007640584,0.0044672,2.073173e-05,0.009264719,6461.643,6371.193,472
17779,8.391238602886064e-100,0.63965684,0.009724405,0.004681994,2.652475e-05,0.0029958829,6461.9517,6394.3755,471
17780,9.834332152076412e-100,0.2637724,-0.0033158544,0.0048768637,2.449205e-05,0.014853398,6462.1104,6399.871,470
17781,1.114375826507074e-99,-0.23934557,0.48070097,0.004529849,2.8128037e-05,-0.024821796,6462.2354,6272.346,469
17782,1.2498712488167914e-99,0.04408569,0.13184255,0.004099375,2.886339e-05,0.060223386,6462.35,6433.1074,468
17783,1.3396072614898393e-99,0.4219223,-0.4052183,0.00431336,2.614271e-05,0.008598358,6462.4194,6363.1885,467
17784,1.3441938311575619e-99,0.07637905,0.28080827,0.003843284,2.6293004e-05,0.08183274,6462.423,6386.257,466
17785,1.5900464049566693e-99,0.26609924,-0.21359631,0.0041516665,2.39967e-05,0.019624596,6462.591,6421.3076,465
17786,1.6381185498431845e-99,0.017746218,0.30198562,0.0043048733,2.8899014e-05,0.12969723,6462.6206,6433.1074,464
17787,1.9021073822280497e-99,0.31008923,0.0389978,0.0042143473,2.8344632e-05,0.012529852,6462.77,6152.3223,463
17788,1.903036372382327e-99,0.16495118,-0.060311414,0.0045220926,2.8788369e-05,0.016782261,6462.7705,6427.4976,462
17789,2.087017174969588e-99,0.40082717,-0.3457565,0.0042459513,2.7323153e-05,0.008304947,6462.863,6394.3755,461
17790,2.524809325094235e-99,0.07458005,0.3514897,0.0048209475,2.7872033e-05,0.060492,6463.053,6458.9834,460
17791,2.741993131774251e-99,0.20062831,-0.012680416,0.0047918633,2.7805629e-05,0.011714968,6463.1357,6380.286,459
17792,2.8276523103739336e-99,0.41506577,0.12049564,0.0045875274,2.2322401e-05,0.011281502,6463.1665,6363.1885,458
17793,2.9735001595255415e-99,-0.11570303,0.19180992,0.004543049,2.4997144e-05,-0.06992804,6463.217,6444.4194,457
17794,3.1177233659389616e-99,0.15661559,0.21415721,0.0044252826,2.3281322e-05,0.04911084,6463.264,6371.193,456
17795,3.142175973357977e-99,0.12240873,0.0037138597,0.0038862624,2.415603e-05,0.04623996,6463.272,6454.34,455
17796,3.2214059310452544e-99,0.9820995,-0.5562204,0.004910526,8.753502e-05,-0.0011360784,6463.297,6448.6265,454
17797,4.185125279311251e-99,-0.3449837,0.36073634,0.0042402805,2.6754817e-05,-0.01807763,6463.5586,6380.286,453
17798,5.587875374561333e-99,0.7183585,-0.25291106,0.0048754546,1.8429626e-05,0.0048353854,6463.8477,6415.4824,452
17799,5.791115625507851e-99,0.18040843,-0.052516054,0.0051128194,2.574464e-05,0.0293766,6463.9346,6448.6265,451
17800,5.886649202267185e-99,0.11376768,0.3101011,0.0036635492,2.5642323e-05,0.041337296,6464.005,6454.34,500
17801,7.079882080221813e-99,-0.0882182,0.1776412,0.004542358,2.568365e-05,-0.085000284,6464.1895,6458.9834,499
17802,7.768139504753458e-99,-0.04049517,0.20569082,0.0047693443,2.7754579e-05,-0.08579018,6464.282,6261.777,498
17803,7.971794274269435e-99,0.33874455,-0.0843554,0.004572163,2.2071688e-05,0.018814195,6464.308,6427.4976,497
17804,8.26510477778857e-99,0.038222395,0.33041096,0.004517057,2.932896e-05,0.06664605,6464.344,6448.6265,496
17805,8.90621582021242e-99,0.079495005,0.08189409,0.0044438024,2.5813217e-05,0.083686754,6464.419,6448.6265,495
17806,9.13078602524619e-99,0.09686544,0.29016358,0.0048768446,2.8436112e-05,0.028350929,6464.444,6433.1074,494
17807,9.92590371891985e-99,0.34990513,0.0029386324,0.004646807,2.1447931e-05,0.016825005,6464.5273,6454.34,493
17808,1.0885515294984809e-98,0.23366551,0.076302096,0.0046699266,2.8593002e-05,0.0069129374,6464.6196,6454.34,492
17809,1.0885515294974909e-98,0.11794064,0.21065599,0.0049450123,2.5494419e-05,0.05511851,6464.6196,6354.1436,491
17810,1.1752819740688715e-98,0.122075945,-0.06331551,0.0043286537,2.4085712e-05,0.049620766,6464.6963,6016.7666,490
17811,1.1827659878813397e-98,0.13189194,0.23071268,0.0050938637,2.4410358e-05,0.042073857,6464.7026,6444.4194,489
17812,1.3343726038690152e-98,0.2949002,-0.20118102,0.0049035754,2.4851664e-05,0.017620146,6464.823,6454.34,488
17813,1.3600265076646279e-98,0.19745827,0.2423967,0.0040944843,2.8408274e-05,0.019937798,6464.8423,6438.942,487
17814,1.7075220960895418e-98,-0.09617429,0.45862207,0.0040694396,2.7432745e-05,-0.040035427,6465.07,6220.9907,486
17815,1.7807514541816333e-98,-0.10678098,0.15137404,0.004112464,2.648663e-05,-0.061166704,6465.112,6408.291,485
17816,2.1354471559733875e-98,0.17417523,0.2919888,0.004822609,2.4974484e-05,0.026161678,6465.2935,6354.1436,484
17817,2.1606191313056763e-98,0.034324646,0.26271883,0.0036692983,2.6784357e-05,0.11282823,6465.305,6438.942,483
17818,2.269844261199916e-98,-0.07098638,0.23063545,0.0046616276,2.5859688e-05,-0.06852869,6465.3545,6458.9834,482
17819,2.4868573762953504e-98,0.1178012,0.25240612,0.004814665,2.3526614e-05,0.06347798,6465.446,6433.1074,481
17820,2.567051840695874e-98,0.91716784,-0.5741844,0.0054509803,2.1520753e-05,0.0012714966,6465.4775,6438.942,480
17821,2.7851481439625752e-98,0.080222204,0.15512209,0.004170235,2.8332304e-05,0.05686803,6465.559,6463.9346,479
17822,2.8595613901625833e-98,0.03094286,0.365109,0.0039790226,2.8164342e-05,0.09809697,6465.5854,6427.4976,478
17823,2.8609580013169968e-98,0.22027473,0.119910814,0.0037578712,2.7130021e-05,0.01164192,6465.586,6448.6265,477
17824,2.8721554743331996e-98,0.08370124,0.25430703,0.0034855562,2.5334697e-05,0.07060161,6465.59,6427.4976,476
17825,3.323634383415437e-98,0.91960496,-0.274783,0.0040690587,2.6490516e-05,0.00026257773,6465.736,6386.257,475
17826,3.5762010060886356e-98,0.49931604,-0.38563108,0.0036305736,2.8564316e-05,0.0036686566,6465.809,6444.4194,474
