,,theta_1,theta_2,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,
19936,6.425062852088996e-47,0.6491522,0.66543627,0.0522672,-5.1923187e-05,1297.6415,1292.9071,964
19937,7.041922518108914e-47,0.81785524,0.47716272,0.04897262,-6.6398505e-05,1297.7332,1205.1257,963
19938,7.611345833627203e-47,1.1862973,0.46957946,0.062235057,2.5022815e-05,1297.8109,1227.372,962
19939,7.923247342022279e-47,1.2434838,0.63938886,0.059472457,-0.00010179136,1297.8511,1283.7971,961
19940,8.126999292563436e-47,1.1507199,0.6718793,0.06492128,6.101855e-05,1297.8765,1227.372,960
19941,9.38385437549541e-47,0.68430096,0.48216608,0.044684228,3.147797e-05,1298.0203,1079.4556,959
19942,9.925854678799266e-47,1.2900841,0.8267364,0.047990255,0.0001292376,1298.0764,1281.0854,958
19943,1.0242185319110045e-46,1.1873701,0.37665614,0.04764908,-3.009862e-05,1298.1078,1286.8042,957
19944,1.0629406751555662e-46,1.3062801,0.5062758,0.057644375,-4.4308667e-06,1298.1449,1200.5662,956
19945,1.0686651888606155e-46,1.439241,0.6335575,0.051250607,-9.9792105e-06,1298.1503,1022.1772,955
19946,1.127908982776875e-46,1.3601997,0.60162044,0.06038534,-2.1169577e-05,1298.2042,1059.7017,954
19947,1.2625814936900322e-46,1.0333377,0.85226476,0.035007346,5.606073e-05,1298.317,1286.8042,953
19948,1.3883682444065839e-46,1.3039855,0.5116444,0.053274382,8.304175e-05,1298.412,1278.7848,952
19949,1.3746756317938923e-46,1.0436364,0.60098946,0.061505314,9.1845744e-05,1298.4274,1286.8042,951
19950,1.4310828345040945e-46,0.6152494,0.65640163,0.042974338,-3.9778402e-05,1298.4935,1283.7971,1000
19951,1.5778886164181725e-46,1.354249,0.715446,0.041557334,0.00014006524,1298.5912,1295.5507,999
19952,1.6936541538240627e-46,0.69283175,0.8237177,0.04014885,4.511449e-05,1298.662,1292.9071,998
19953,1.7075628616971593e-46,0.8267056,0.5821568,0.053287752,9.795859e-05,1298.6702,1249.3091,997
19954,1.769957966758571e-46,0.7384747,0.7034153,0.04778854,-8.227907e-05,1298.706,1295.5507,996
19955,1.8066306862213668e-46,1.1926371,0.5193879,0.053160742,0.00012583507,1298.7266,1292.9071,995
19956,1.9121462580918616e-46,0.9523319,0.7874285,0.06241404,-2.7868693e-05,1298.7833,1286.8042,994
19957,1.93161828739583e-46,1.1802506,0.85432035,0.060168453,-9.68938e-06,1298.7935,1298.4274,993
19958,1.9349222152447393e-46,0.9387084,0.6397954,0.06332771,-3.674691e-05,1298.7952,1271.1353,992
19959,2.0579547188071527e-46,0.99443513,0.61319023,0.02879824,-5.396494e-05,1298.8568,1205.1257,991
19960,2.1949642505877404e-46,0.6146585,0.66900504,0.049395707,6.263569e-05,1298.9213,1045.8013,990
19961,2.3064886578243947e-46,1.2840176,0.72732824,0.060380522,-9.151409e-05,1298.9708,1219.3943,989
19962,2.4192457032462437e-46,0.9003609,0.5606531,0.06302638,1.2224355e-05,1299.0186,1275.0854,988
19963,2.4403044128707113e-46,0.76618296,0.67914706,0.03924597,9.0242516e-05,1299.0272,1219.3943,987
19964,2.7064516315996112e-46,1.2386703,0.810801,0.04257087,0.00013711741,1299.1307,1145.1108,986
19965,2.728011583735985e-46,0.9350933,0.5688161,0.06278696,-2.9758305e-05,1299.1387,1200.5662,985
19966,2.7679289066088943e-46,0.7076679,0.64927095,0.05267797,-6.3557934e-05,1299.1532,1118.5293,984
19967,2.889808317234914e-46,0.8455499,0.51863205,0.04522295,9.72041e-05,1299.1963,1253.31,983
19968,3.1196732215257e-46,1.1549038,0.40299708,0.04119718,-6.611661e-05,1299.2728,1249.3091,982
19969,3.139155596941915e-46,0.91413695,0.29365543,0.049007833,-7.6303795e-06,1299.279,1260.6172,981
19970,3.1874226217070552e-46,1.0008602,0.32296556,0.042183854,-3.9870316e-05,1299.2943,1223.2075,980
19971,3.2045886262695885e-46,1.3621716,0.8158194,0.049479067,-0.0001022298,1299.2997,1283.7971,979
19972,3.3334654526483345e-46,1.0127128,0.8412178,0.05397921,9.86189e-05,1299.3391,1195.9103,978
19973,3.469218774299861e-46,0.9313589,0.44197905,0.05756803,-5.0529656e-05,1299.379,1271.1353,977
19974,3.521271019946663e-46,1.1856349,0.64599913,0.032770332,-9.972707e-05,1299.3939,1233.7408,976
19975,3.548022368703059e-46,0.8552111,0.49962178,0.03167022,-5.4476834e-07,1299.4015,1283.7971,975
19976,3.8074017824605066e-46,0.91831297,0.79896694,0.051572893,-9.764305e-05,1299.472,767.82214,974
19977,3.8097263454156484e-46,0.7291111,0.76842433,0.035543542,-3.6755777e-05,1299.4727,1253.31,973
19978,4.3535004069909964e-46,0.9923577,0.7956394,0.028154561,1.958017e-05,1299.6061,1281.0854,972
19979,4.547416703863486e-46,1.1688362,0.571761,0.05560218,0.0001294753,1299.6497,835.7115,971
19980,4.6934856964719724e-46,1.1408281,0.4555319,0.053241648,0.000108614986,1299.6813,1298.4274,970
19981,4.844837991617879e-46,0.89721227,0.42740887,0.059311643,2.4952295e-05,1299.713,1179.8799,969
19982,5.732356468005699e-46,1.023761,0.8167776,0.029111112,-1.7609216e-06,1299.8812,1231.0452,968
19983,5.91937689619219e-46,0.655068,0.6510434,0.04936947,-5.5031447e-05,1299.9133,1286.8042,967
19984,5.993540831124463e-46,1.0152581,0.35988483,0.05499468,6.383638e-05,1299.9258,1260.6172,966
19985,6.0804983500269504e-46,1.3177568,0.81091464,0.034064427,-6.603919e-05,1299.9402,1278.7848,965
19986,6.504338856416279e-46,1.2433563,0.84314394,0.05645048,-7.4658834e-05,1300.0076,1174.7773,964
19987,6.558554655885975e-46,0.57475656,0.67189074,0.042776976,-2.0228508e-05,1300.0159,1260.6172,963
19988,6.698532120471866e-46,1.3148975,0.6017691,0.060162008,8.253795e-05,1300.037,1295.5507,962
19989,7.342543370858843e-46,1.3410648,0.7908473,0.047698826,-0.00012012644,1300.1288,1289.9747,961
19990,7.577470459720797e-46,1.0693164,0.69724375,0.05215246,0.00014496822,1300.1603,1278.7848,960
19991,7.676155874285037e-46,1.0582279,0.38280508,0.03569387,-4.0938503e-05,1300.1732,1087.6705,959
19992,8.53102659145145e-46,0.73885727,0.7963943,0.05152421,-6.4091364e-05,1300.2788,1289.9747,958
19993,8.890377131220967e-46,0.9946817,0.55010915,0.0630416,4.8658676e-05,1300.3201,1187.0922,957
19994,9.264864514013829e-46,0.7656031,0.5259259,0.048153963,-6.2682375e-05,1300.3613,1066.9391,956
19995,9.575312968958517e-46,1.1089418,0.5180677,0.029514847,6.745357e-05,1300.3943,1149.6736,955
19996,1.0447329794587058e-45,0.6862082,0.7707496,0.036730822,-2.9995705e-05,1300.4814,1006.4202,954
19997,1.0539556729553835e-45,1.3091242,0.68948984,0.06399286,3.8694394e-05,1300.4902,1238.0676,953
19998,1.0768442447968615e-45,0.86246246,0.7836795,0.030592186,-8.777616e-06,1300.5117,1295.5507,952
19999,1.0594774113949096e-45,1.0930744,0.5205352,0.06376629,-1.6487873e-05,1300.5208,1283.7971,951
20000,1.0338524817134646e-45,1.2167364,0.66732055,0.04181145,0.00015044425,1300.5222,1205.1257,1000
20001,1.0565623943698052e-45,1.0661772,0.77640533,0.037945177,-0.00011135779,1300.544,1283.7971,999
20002,1.1389352743685763e-45,0.9121396,0.32898322,0.041547835,3.849847e-05,1300.619,1298.4274,998
20003,1.2100246497959758e-45,1.0226293,0.7236683,0.06304828,7.069345e-05,1300.6796,1191.1545,997
20004,1.2932637363852108e-45,1.3459315,0.6047781,0.059043832,-5.7585003e-05,1300.7461,1286.8042,996
20005,1.3528493485493672e-45,0.6063322,0.78526443,0.046326533,-3.938053e-05,1300.7911,1289.9747,995
20006,1.3756641457155725e-45,0.5435448,0.7268643,0.0424248,1.3387476e-05,1300.8079,1300.5208,994
20007,1.39103076239653e-45,0.88060796,0.3282139,0.052663248,5.668866e-06,1300.819,1295.5507,993
20008,1.474431611027346e-45,0.7018463,0.7347847,0.04005282,-5.946722e-05,1300.8772,1253.31,992
20009,1.788518818209962e-45,0.83228976,0.77957636,0.059505224,-3.747259e-05,1301.0703,1298.4274,991
20010,1.9244303251300156e-45,0.6335251,0.76338357,0.055835694,3.1696414e-05,1301.1436,1191.1545,990
20011,1.998649666573115e-45,1.3245062,0.50551665,0.04060995,9.760844e-06,1301.1814,1191.1545,989
20012,2.0681437654783434e-45,1.3481385,0.82572496,0.058830507,4.0479386e-05,1301.2156,1275.0854,988
20013,2.3879859249660756e-45,1.2551688,0.6664214,0.052748017,0.00014740405,1301.3594,1231.0452,987
20014,2.60450410320836e-45,0.7661485,0.6455577,0.036946524,-5.9379472e-05,1301.4462,1271.1353,986
20015,2.7586389135317882e-45,0.6993649,0.5396531,0.03807021,2.5718538e-05,1301.5037,1289.9747,985
20016,2.988266536220939e-45,0.6613949,0.7928222,0.03700629,1.4944941e-05,1301.5836,1271.1353,984
20017,2.995205373823013e-45,0.8530062,0.4277033,0.056447696,-2.5231717e-05,1301.5859,1281.0854,983
20018,3.0505544113675835e-45,0.7718978,0.7441239,0.059912138,-2.2784821e-05,1301.6042,1271.1353,982
20019,3.7216826354735836e-45,0.66300815,0.55961025,0.043832194,-3.1817843e-05,1301.8031,1300.5208,981
20020,4.4131381879582267e-45,0.6165398,0.7198454,0.03753361,2.3558461e-05,1301.9735,1271.1353,980
20021,5.0295139454544184e-45,1.2096528,0.49858025,0.051253684,-0.00010097818,1302.1042,1267.2341,979
20022,5.0640131713758616e-45,0.5547505,0.748085,0.044751335,-1.9383593e-05,1302.1111,1300.5208,978
20023,5.078870901088157e-45,0.949973,0.5342627,0.030610573,-4.1970172e-05,1302.114,1195.9103,977
20024,5.150671318347876e-45,0.9611195,0.35296965,0.055863116,-2.2946215e-05,1302.128,1246.0728,976
20025,5.224762205055669e-45,1.0411507,0.8230095,0.053789817,-9.720387e-05,1302.1423,1295.5507,975
20026,5.227952120211095e-45,0.9890992,0.49596456,0.0562063,9.631243e-05,1302.143,1249.3091,974
20027,5.396539520598598e-45,1.0716475,0.5411166,0.06412351,6.4741116e-06,1302.1747,1160.5844,973
20028,5.5386948989309727e-45,0.79918265,0.8048927,0.046979655,9.2089285e-05,1302.2007,1257.3394,972
20029,6.594245480126293e-45,1.3413794,0.56304663,0.047873292,0.00010261231,1302.3751,1130.6715,971
20030,7.444036127981416e-45,1.240596,0.8430382,0.03872508,-8.228303e-05,1302.4963,1292.9071,970
20031,8.69764970668764e-45,0.69141906,0.7507593,0.058275722,6.5651545e-07,1302.652,691.79865,969
20032,8.731691345151268e-45,0.90195173,0.75505126,0.059286863,-6.424621e-05,1302.6559,1263.7593,968
20033,8.936575390732656e-45,1.0162641,0.38012195,0.03537225,-3.2131782e-05,1302.6791,1271.1353,967
20034,9.08839343739071e-45,0.72737914,0.53289545,0.049307134,-4.9350423e-05,1302.6959,1283.7971,966
20035,1.1000229340943134e-44,0.8155241,0.842722,0.041712727,-3.383608e-05,1302.8868,1275.0854,965
20036,1.2048986817688591e-44,0.72108763,0.66361696,0.043478012,-6.9419686e-05,1302.9779,1292.9071,964
20037,1.2310652566531771e-44,0.98130226,0.2934576,0.042251248,9.859968e-06,1302.9994,1289.9747,963
20038,1.2448166566368694e-44,1.3666654,0.82216513,0.040864903,-8.0212754e-05,1303.0105,1013.833,962
20039,1.2568791834776807e-44,1.192161,0.83320385,0.04970909,0.00012687658,1303.0201,1271.1353,961
20040,1.30232909235264e-44,1.4695898,0.6991492,0.051215563,3.7303864e-05,1303.0557,1281.0854,960
20041,1.3648291704494343e-44,1.1002877,0.72353566,0.061956007,-7.223971e-05,1303.1025,1295.5507,959
20042,1.3958313791244002e-44,0.73034835,0.6418765,0.05148164,-6.7035486e-05,1303.125,1231.0452,958
20043,1.415218807993985e-44,0.6166169,0.7872179,0.04276809,-3.1216096e-05,1303.1388,1233.7408,957
20044,1.5545035342543204e-44,0.8031937,0.5049023,0.04389108,-6.262565e-05,1303.2327,1292.9071,956
20045,1.5716759784819926e-44,1.1896893,0.85851085,0.037852667,7.792957e-05,1303.2437,1205.1257,955
20046,1.6683497012916894e-44,1.3129506,0.6510727,0.03899192,-0.00011398788,1303.3033,1137.7173,954
20047,1.6781538829592997e-44,1.1822847,0.44647115,0.048270907,0.00010453918,1303.3092,1298.4274,953
20048,1.7905335462164375e-44,1.2163676,0.66920954,0.057996124,-0.00010804933,1303.374,903.83044,952
20049,2.155004349991328e-44,0.6292585,0.6345003,0.048508495,-3.9217164e-05,1303.5846,1267.2341,951
20050,2.123000772023216e-44,1.0603532,0.83262926,0.06072799,3.7954185e-05,1303.5956,1267.2341,1000
20051,2.1754697296286565e-44,1.2378536,0.7686041,0.051041335,0.00014624714,1303.62,1238.0676,999
20052,2.238233618642095e-44,1.2550436,0.6972634,0.032076,0.000109610046,1303.6484,814.8968,998
20053,2.3112568878826244e-44,0.6662341,0.7568728,0.05041635,7.211791e-05,1303.6805,1170.395,997
20054,2.324555385146339e-44,0.7912321,0.6098867,0.060255747,2.878198e-05,1303.6863,1300.5208,996
20055,3.065283670581113e-44,1.3421861,0.55173063,0.054875128,-4.521171e-05,1303.9629,1303.5846,995
20056,3.1924528210065643e-44,0.7634409,0.71996,0.04036892,8.994491e-05,1304.0035,1278.7848,994
20057,3.2929881015032906e-44,1.13054,0.7794961,0.026805507,4.0571005e-05,1304.0345,1233.7408,993
20058,3.6276938665970817e-44,1.170287,0.5286404,0.045075312,0.00013156103,1304.1313,1303.5846,992
20059,3.6405588023448493e-44,1.2463605,0.66769993,0.058421414,-0.00010255785,1304.1349,1286.8042,991
20060,3.7634658896765813e-44,0.9212685,0.8673133,0.04884339,3.32905e-05,1304.1681,1283.7971,990
20061,3.774507835473433e-44,1.3509352,0.83399194,0.05497113,7.125223e-05,1304.171,1238.0676,989
20062,4.2329282994808305e-44,1.0679158,0.6707879,0.060147613,-8.6150605e-05,1304.2856,1298.4274,988
20063,4.2807340062675987e-44,0.96494603,0.5616268,0.04666493,0.00012201768,1304.2969,1257.3394,987
20064,4.339131862270336e-44,0.8266956,0.4283365,0.048426807,6.431362e-05,1304.3104,1219.3943,986
20065,4.41554094569655e-44,0.66456616,0.78158164,0.051172044,6.365739e-05,1304.3279,1298.4274,985
20066,4.657482553621855e-44,1.2287422,0.5985707,0.048080597,0.00014387454,1304.3812,1278.7848,984
20067,4.699171471094933e-44,1.09247,0.68409246,0.026453435,6.1173494e-05,1304.3901,1179.8799,983
20068,4.721020020581881e-44,0.9710925,0.384668,0.058400918,1.6477212e-05,1304.3948,1249.3091,982
20069,4.887558287424269e-44,0.6345178,0.59742445,0.050757375,4.088196e-05,1304.4294,1179.8799,981
20070,4.94819049221124e-44,0.7109046,0.53134346,0.039541338,-2.1538117e-05,1304.4418,1130.6715,980
20071,4.958469615829492e-44,0.68439645,0.5818248,0.05411193,-2.5801115e-05,1304.4438,1257.3394,979
20072,5.013245331073265e-44,0.626599,0.8066725,0.048168525,4.7317983e-05,1304.4548,1275.0854,978
20073,5.465793224044094e-44,1.027572,0.36430314,0.057971887,8.383698e-06,1304.5413,1242.2229,977
20074,5.877556376143754e-44,0.9814193,0.8228219,0.06059684,3.1239836e-06,1304.6139,1281.0854,976
20075,6.408126012820241e-44,0.9775924,0.3846215,0.057857722,-1.6486658e-05,1304.7003,1286.8042,975
20076,6.630939920805186e-44,0.67902356,0.62975335,0.05634328,3.1657222e-05,1304.7345,1292.9071,974
20077,6.829746639264424e-44,1.2530967,0.60436034,0.052904047,0.0001351314,1304.764,1292.9071,973
20078,6.884153305515862e-44,1.2065582,0.7938219,0.043709792,0.00014174623,1304.772,1298.4274,972
20079,7.72590210447906e-44,1.0555291,0.33486265,0.055478677,2.6681937e-06,1304.8873,1283.7971,971
20080,7.868670693696021e-44,0.6726023,0.82665676,0.052711386,1.5062261e-05,1304.9056,1118.5293,970
20081,8.425379461108569e-44,1.0371765,0.7260343,0.06130428,8.576451e-05,1304.974,1242.2229,969
20082,8.815720966080848e-44,1.034171,0.61590743,0.02706915,-3.7608428e-05,1305.0193,1242.2229,968
20083,8.864280418090973e-44,1.1283116,0.8759163,0.05556233,-9.434313e-06,1305.0248,1260.6172,967
20084,8.88161038406639e-44,0.8002837,0.63502425,0.059179213,-3.7116806e-05,1305.0267,1295.5507,966
20085,9.979769946016269e-44,1.024194,0.7320891,0.06371672,-2.1329388e-05,1305.1433,1298.4274,965
20086,1.0053132297167685e-43,0.6387874,0.5946329,0.046854235,-3.1059008e-05,1305.1506,1233.7408,964
20087,1.0085089898341836e-43,1.1569031,0.8821878,0.05208757,4.6294957e-05,1305.1538,1298.4274,963
20088,1.1130520146487494e-43,1.0265206,0.59863603,0.06287962,-3.868058e-05,1305.2524,1267.2341,962
20089,1.1404213474266798e-43,1.4090672,0.7065954,0.058662064,6.032591e-05,1305.2767,1298.4274,961
20090,1.2257358429922526e-43,0.80916417,0.50530106,0.058379717,1.491633e-05,1305.3489,1303.5846,960
20091,1.2894303497455535e-43,1.200667,0.6704466,0.0644782,-1.8678642e-05,1305.3995,1223.2075,959
20092,1.299860787409772e-43,1.1339463,0.56662536,0.035071533,0.00011269976,1305.4076,1292.9071,958
20093,1.4405721704385238e-43,0.62339616,0.7354703,0.045759305,-4.5561566e-05,1305.5104,1300.5208,957
20094,1.4893884069564906e-43,0.9296105,0.6667408,0.055245716,0.00011171693,1305.5437,1283.7971,956
20095,1.5089696908557946e-43,0.9460584,0.72744554,0.06326369,9.644428e-06,1305.5568,1145.1108,955
20096,1.6846107292128195e-43,1.0698096,0.34285328,0.052898504,-3.450328e-05,1305.6669,1271.1353,954
20097,1.8024763492336594e-43,0.950272,0.41097626,0.052612856,-6.043029e-05,1305.7345,1227.372,953
20098,2.0221305905895722e-43,1.0416149,0.61035514,0.0267404,4.912717e-05,1305.8495,1231.0452,952
20099,1.974759116399859e-43,1.1077527,0.6509007,0.026369454,-4.2143394e-05,1305.8511,913.0721,951
20100,1.926526429272067e-43,1.2163941,0.640562,0.049317963,0.00014808575,1305.8523,1187.0922,1000
20101,1.9314713700324772e-43,1.0198104,0.3158094,0.042766713,4.424284e-05,1305.8549,961.512,999
20102,2.0907141646178172e-43,1.1946718,0.409991,0.05108785,-4.8421094e-05,1305.9341,1257.3394,998
20103,2.1405553045512773e-43,1.2131666,0.51696485,0.055282637,0.000106477746,1305.9576,1271.1353,997
20104,2.2079647041673298e-43,1.1092944,0.33110484,0.045899335,-2.0601094e-05,1305.9886,1263.7593,996
20105,2.22827204254673e-43,0.7419294,0.82229185,0.043027826,-4.4272376e-05,1305.9978,1278.7848,995
20106,2.3377759977281692e-43,0.5666633,0.7018986,0.051311947,9.174721e-06,1306.0458,1214.5715,994
20107,2.3610058701931815e-43,0.7485999,0.6740749,0.047094006,9.350865e-05,1306.0557,1289.9747,993
20108,2.3835935139984907e-43,1.2781558,0.5324415,0.06015418,3.5946992e-05,1306.0652,1275.0854,992
20109,2.398771868790198e-43,0.99270725,0.39547598,0.054396942,7.0648915e-05,1306.0715,1283.7971,991
20110,2.4918933985497023e-43,0.8676572,0.4585401,0.038210396,-4.7153928e-05,1306.1096,1257.3394,990
20111,2.7234787355382955e-43,0.915738,0.67487955,0.060053345,7.712286e-05,1306.1985,1300.5208,989
20112,2.9693283762290612e-43,1.096061,0.51673645,0.05425294,0.000114461705,1306.2849,1303.5846,988
20113,3.0549956664286798e-43,1.0950997,0.36697125,0.050046228,-5.6616274e-05,1306.3134,1149.6736,987
20114,3.3799211906740778e-43,1.0091408,0.70712036,0.056477465,-0.0001006748,1306.4144,1300.5208,986
20115,3.5124174805186363e-43,1.1511927,0.55867076,0.05147428,-0.00011495082,1306.4529,1191.1545,985
20116,3.894541765970568e-43,1.2815448,0.85986954,0.052774373,-4.8513535e-05,1306.5562,1233.7408,984
20117,3.903584999739598e-43,0.8913423,0.7906086,0.039232027,-8.0592494e-05,1306.5585,1292.9071,983
20118,4.3261524388049774e-43,1.141564,0.801179,0.059302017,9.165151e-05,1306.6613,1286.8042,982
20119,4.500683823367345e-43,0.9822773,0.7112187,0.027880419,-3.9767165e-05,1306.7008,1257.3394,981
20120,4.506181176813863e-43,0.97735655,0.4634652,0.05766659,6.997489e-05,1306.702,1242.2229,980
20121,4.778103923592071e-43,0.77808094,0.60409456,0.03444007,5.2376443e-05,1306.7606,1195.9103,979
20122,4.93640124370863e-43,1.1354071,0.35698178,0.052796137,-1.2557386e-05,1306.7932,1231.0452,978
20123,4.9557217719050594e-43,1.1728194,0.48754907,0.061374504,-1.7417738e-05,1306.7971,1292.9071,977
20124,5.3571048108300145e-43,1.2126658,0.8684073,0.044767335,8.12806e-05,1306.875,1286.8042,976
20125,5.391876173445416e-43,0.70946825,0.83134586,0.052641872,1.8687433e-05,1306.8815,1303.5846,975
20126,5.50224989469829e-43,0.81299335,0.60415393,0.052105315,-7.583078e-05,1306.9017,1260.6172,974
20127,5.607348551208468e-43,0.5685758,0.71832806,0.051218368,1.6401755e-05,1306.9207,1289.9747,973
20128,5.67621711538412e-43,0.97149825,0.8380053,0.05783553,-2.3712038e-05,1306.9329,1295.5507,972
20129,6.0830053645530844e-43,0.84440076,0.44604295,0.035202894,5.71138e-06,1307.0021,1059.7017,971
20130,6.286068221808268e-43,1.4041967,0.84039485,0.04326991,4.5893437e-05,1307.0349,1249.3091,970
20131,6.49670272856557e-43,0.7317274,0.72768146,0.057215236,-3.3054104e-05,1307.0679,422.242,969
20132,6.693935734168258e-43,0.70650023,0.7588079,0.057573237,1.4677662e-05,1307.0978,1300.5208,968
20133,7.266198498435379e-43,1.477543,0.8018093,0.044748466,1.5700736e-05,1307.1798,1257.3394,967
20134,7.314254015083028e-43,0.9117359,0.37323827,0.054751977,3.4872934e-05,1307.1864,1223.2075,966
20135,7.414940298479364e-43,1.0563177,0.5913397,0.04586534,-0.0001178534,1307.2001,1205.1257,965
20136,7.742385271432305e-43,0.9286765,0.63217527,0.059992384,7.547954e-05,1307.2433,1281.0854,964
20137,8.242732351754073e-43,0.8538205,0.834157,0.04224425,-5.199679e-05,1307.3059,1267.2341,963
20138,8.434083905802798e-43,0.69260925,0.6602082,0.05559687,4.795497e-05,1307.3289,1137.7173,962
20139,8.65308469419571e-43,0.71239585,0.7459095,0.04644039,-6.701289e-05,1307.3545,1257.3394,961
20140,8.668943480201778e-43,1.2002938,0.44388065,0.039197158,-6.145085e-05,1307.3563,1200.5662,960
