,,phi_1,theta_1,theta_2,theta_3,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
202,0.0,-0.63258636,-0.8203163,0.39334843,0.2610945,5.2230268,-3.2916439,-7.4658093,-1.5547016e+08,,998
203,0.0,-0.7454698,-0.021810438,-0.19731058,-0.26222664,18.425367,-6.7355304,-8.836047,-1.5307634e+08,-8.930491e+08,997
204,0.0,0.24856192,0.498532,-0.26905775,-0.85456014,20.344257,-12.567581,-11.896987,-1.5299717e+08,,996
205,0.0,0.34762838,-1.3856157,0.70069635,0.08780583,2.0827413,-1.4946686,1.3632373,-1.3807318e+08,,995
206,0.0,-0.074315324,0.32092705,-0.40523773,-0.7383666,17.77528,-3.4442933,-5.849169,-1.3331348e+08,,994
207,0.0,-0.17119344,-0.24663544,-0.35596737,0.23541293,10.5628605,-6.5218396,6.546184,-1.3330609e+08,,993
208,0.0,-0.3477033,-0.7525718,0.50775576,0.31117043,7.2120514,6.442427,3.1622682,-1.3068884e+08,-4.67956e+09,992
209,0.0,-0.5272208,-0.082250066,0.40386412,-0.63534516,11.993265,-6.0998797,1.7147782,-1.301489e+08,-4.67956e+09,991
210,0.0,-0.93200725,-0.64380926,0.86449033,-0.49537918,6.633239,-2.791197,10.214068,-1.2891913e+08,,990
211,0.0,-0.9217508,-0.78307927,1.0095009,-0.6139557,9.4714985,3.3767066,-6.565533,-1.2783158e+08,-8.930491e+08,989
212,0.0,0.53821415,-0.9558106,-0.40791342,0.6041784,4.2835293,-2.4647834,-9.703996,-1.26880936e+08,,988
213,0.0,0.4026873,-0.045998927,-0.3077593,-0.31648734,16.590178,-10.289287,6.663535,-1.2654744e+08,-4.67956e+09,987
214,0.0,-0.83054906,-0.5990354,0.7033607,-0.25782004,7.0245,-3.6048574,9.361691,-1.2637633e+08,,986
215,0.0,-0.17732334,-0.5884684,0.53218555,-0.14208329,7.118807,5.3843627,-4.965229,-1.2616746e+08,,985
216,0.0,0.8192035,-1.1098899,1.0238584,-0.75032574,3.3628833,-3.488221,15.03507,-1.2155152e+08,,984
217,0.0,-0.5069712,-0.86302125,0.03209635,0.12547697,4.91358,-1.0451044,2.714495,-1.2075446e+08,,983
218,0.0,-0.28292373,-0.61457336,0.58869493,-0.21749695,6.887191,-4.405186,-6.190488,-1.1999883e+08,,982
219,0.0,-0.33069605,-0.53181154,0.91719,-0.32350427,7.6371746,6.558112,3.827279,-1.1838803e+08,,981
220,0.0,0.30227956,-0.45191494,0.06110746,0.17109686,8.40427,-10.04117,-2.7912042,-1.1676554e+08,,980
221,0.0,-0.6452083,-0.18430993,-0.7170276,0.4541554,11.269535,-4.047084,2.9059367,-1.1663346e+08,,979
222,0.0,-0.52098167,0.18480934,0.15979923,0.20846859,6.633862,-7.2171645,-1.4651762,-1.1625712e+08,-1.6320498e+08,978
223,0.0,-0.6905158,-0.84579045,0.6529864,0.1500628,5.036953,-3.0299323,4.590245,-1.1594831e+08,,977
224,0.0,0.40134934,-0.70619696,-0.49258193,0.37863737,6.1106367,1.9628285,-0.48453277,-1.1545709e+08,,976
225,0.0,-0.3702913,-0.77304435,-0.16538198,0.36866432,5.579976,-1.8336672,5.3404994,-1.1224069e+08,,975
226,0.0,-0.34255767,-0.7562924,0.7179521,0.011650175,5.7101107,4.325729,-7.49237,-1.12031896e+08,,974
227,0.0,-0.1880046,-0.6872646,0.82798994,-0.34465358,6.2664413,4.3791294,0.6429452,-1.110837e+08,,973
228,0.0,0.039111264,-0.7228172,-0.4146731,0.81311315,5.9758644,4.3492885,1.7913384,-1.0999092e+08,,972
229,0.0,-0.49782345,-0.24368854,0.68618256,-0.19578907,10.595753,-9.020589,0.3506253,-1.0706228e+08,,971
230,0.0,-0.12931082,-0.41735238,0.40574434,-0.03214373,8.749019,-7.5666203,15.997103,-1.0679964e+08,,970
231,0.0,0.3279624,-0.025605371,0.14886414,-0.5385639,7.1338363,-6.350251,-2.596369,-1.06167624e+08,-1.6320498e+08,969
232,0.0,0.7839346,-0.75332415,-0.42677522,0.6315207,5.733367,-12.113434,2.018162,-1.04501e+08,,968
233,0.0,0.14751032,0.16893925,-0.5332412,-0.108265854,15.684135,9.82881,-1.5738901,-1.0396205e+08,,967
234,0.0,-0.72191304,-0.30712768,-0.59585845,0.53940886,9.899383,3.6852403,5.884546,-1.0347977e+08,,966
235,0.0,-0.8826635,-0.37581536,0.20009956,0.48535258,9.173496,-6.4091296,-8.010223,-1.0326611e+08,,965
236,0.0,-0.34510738,-0.7231909,0.34960982,-0.028821176,5.9728565,-2.6649644,-8.3332205,-1.0269546e+08,,964
237,0.0,-0.5890032,-0.23637569,0.310729,-0.6889965,10.677596,-2.6105826,-0.9053063,-1.02210664e+08,,963
238,0.0,-0.49301788,-0.40703112,0.08445515,-0.094106585,6.431686,-2.4900086,3.6184971,-1.0018244e+08,-8.930491e+08,962
239,0.0,-0.5229539,-0.625959,-0.13355339,0.7680309,6.787607,-4.4361124,4.1682944,-1.0013052e+08,,961
240,0.0,-0.7837544,-0.81388557,0.49663606,-0.1533172,5.2706947,1.5506035,2.3907163,-9.995484e+07,,960
241,0.0,0.09272757,-0.4615116,-0.32526487,0.16853976,8.309922,-3.445117,-8.762526,-9.872208e+07,,959
242,0.0,0.22113404,-0.69185483,0.8375688,-0.29506385,6.2284427,6.661283,8.605605,-9.8144824e+07,,958
243,0.0,-0.7055974,0.887844,-0.22149776,-0.67548674,17.138454,9.732344,-0.05229341,-9.707911e+07,-1.6320498e+08,957
244,0.0,-0.233236,-0.4963875,0.27118832,-0.37579942,31.790094,9.855964,1.6952953,-9.291805e+07,-1.6320498e+08,956
245,0.0,-0.6982888,0.1626479,-0.23012374,-0.3518213,15.599879,5.0260186,2.5599504,-8.9902664e+07,,955
246,0.0,-0.7009792,-0.4952886,0.8626828,-0.46580502,7.9826307,-3.9533563,-1.2746748,-8.9101496e+07,,954
247,0.0,-0.38440135,-0.4108742,0.2201301,-0.41986847,8.814493,-2.3256419,-0.041475397,-8.8908664e+07,,953
248,0.0,-0.7533487,-0.60496134,0.7162093,-0.25668496,6.971941,3.1473312,0.3940122,-8.765868e+07,,952
249,0.0,0.016556585,-1.1488616,0.9967565,-0.33036974,3.154169,1.5338554,5.5576143,-8.7184056e+07,,951
250,0.0,0.08066428,0.35726196,-0.5055419,-0.6784142,18.290348,3.2686741,7.388517,-8.695097e+07,,1000
251,0.0,0.26856625,-0.84310275,-0.108336784,0.13431214,5.0563774,1.1638358,6.550753,-8.613089e+07,,999
252,0.0,-0.9924212,-0.18343166,0.5227551,-0.47693378,11.279659,4.474431,6.6293855,-8.539755e+07,,998
253,0.0,-0.8578042,-0.49017733,0.81788343,-0.1593485,8.031677,-4.6085896,4.3089094,-8.536163e+07,,997
254,0.0,-0.84177935,0.033039305,-0.36232907,0.10193844,13.90758,5.3132157,-2.016832,-8.464004e+07,,996
255,0.0,-0.6080468,-0.20428655,0.18581781,-0.789437,11.040518,-1.2213581,5.2599783,-8.462096e+07,,995
256,0.0,0.5696992,-0.72415346,-0.85729134,0.7874287,9.208246,-3.9574044,-0.62728655,-8.230988e+07,-2.9679174e+08,994
257,0.0,0.812349,-0.6701621,-0.37877494,0.35074815,6.4092755,9.2467985,2.8839395,-8.224495e+07,,993
258,0.0,-0.84000736,-0.33002555,-0.44954276,0.29074678,15.647693,3.898412,4.9501433,-8.180144e+07,-8.7184056e+07,992
259,0.0,-0.0701249,0.17112324,-0.5612286,-0.26683387,15.713427,4.5008297,-3.9802392,-8.01232e+07,,991
260,0.0,0.4865473,0.027471948,-0.124803424,-0.8017544,13.8368,-2.4794111,4.021206,-7.693691e+07,,990
261,0.0,0.029824574,-1.115689,0.24889417,0.04694505,3.3312206,-0.5389278,-2.931262,-7.688443e+07,,989
262,0.0,-0.122051984,-0.85605365,0.60363084,0.038828973,4.963227,-3.0011551,5.5625253,-7.62702e+07,,988
263,0.0,-0.84254956,-0.17133747,-0.7767945,0.2795062,11.41951,-1.7753934,7.652413,-7.616831e+07,,987
264,0.0,-0.2299596,-0.9458904,1.0820227,-0.15086986,4.34814,-3.0019927,2.3070004,-7.614725e+07,,986
265,0.0,-0.36627996,-0.0681579,0.35966867,-0.5656707,12.646766,5.8123965,-2.0051267,-7.6108584e+07,,985
266,0.0,-0.8208326,-0.14532018,0.6808091,-0.6353949,11.335039,4.7746882,-0.12622216,-7.399533e+07,-8.7184056e+07,984
267,0.0,0.20995869,0.12192652,-0.08166288,-0.5839674,13.871899,-6.8421855,-2.0397289,-7.351266e+07,-8.7184056e+07,983
268,0.0,-0.83230627,0.16321717,-0.21697104,-0.58895594,15.607495,2.597391,-0.6648201,-7.2965944e+07,,982
269,0.0,-0.31664616,0.09429571,-0.05215932,-0.6085311,14.696914,-4.0903077,2.9203587,-7.1932296e+07,,981
270,0.0,0.24809967,-0.26031932,-0.21491013,-0.12019203,10.410823,-4.7205176,0.81093687,-7.1879464e+07,,980
271,0.0,-0.4171111,0.353419,-0.16577306,-0.6828952,18.235605,5.4825983,-2.5125842,-7.180888e+07,,979
272,0.0,-0.09151688,-0.34238246,-0.47029066,0.44980207,9.523116,-4.6436286,-2.697809,-7.131894e+07,,978
273,0.0,0.5962655,-0.89164984,0.24311711,0.0055643073,4.713027,-3.4810665,-2.5924804,-7.1281016e+07,,977
274,0.0,0.13144869,0.09354822,-0.514604,-0.12466665,7.5771623,3.3184335,-2.8892062,-7.087961e+07,-8.930491e+08,976
275,0.0,0.11299099,-0.061926417,-0.16519415,0.005549665,12.722801,9.237167,2.284132,-6.982234e+07,,975
276,0.0,0.542962,-0.58964735,-0.6547195,0.7903198,7.1082473,7.0011997,-3.6166008,-6.952666e+07,,974
277,0.0,-0.5566199,0.22623847,-0.1584273,-0.86475617,18.157843,-1.9970205,3.8106449,-6.9465336e+07,-1.6320498e+08,973
278,0.0,-0.87644404,-0.400233,0.7511577,0.09195845,8.922628,-5.6416273,-3.3373847,-6.92515e+07,,972
279,0.0,-0.8789955,-0.3186245,-0.0670704,-0.4296028,12.837208,-1.0497191,3.9463222,-6.88118e+07,-4.67956e+09,971
280,0.0,0.32402748,-0.6353489,0.35237974,0.38875106,6.7061353,8.834309,5.150196,-6.659075e+07,,970
281,0.0,0.25144115,-0.7620695,0.55572295,-0.34307232,5.6650167,-2.7465463,2.1319313,-6.587446e+07,,969
282,0.0,0.914654,-1.3094845,0.886713,-0.17603917,2.3918078,-9.151606,8.77958,-6.5229876e+07,,968
283,0.0,-0.010884416,-0.08630384,-0.02718274,-0.111473195,12.426576,-7.558283,7.5300336,-6.4170188e+07,,967
284,0.0,0.394875,-0.78011817,0.591625,0.11078743,0.8284023,-0.9949908,-2.8031924,-6.404619e+07,-8.7184056e+07,966
285,0.0,-0.9087202,-1.0661052,0.7930791,0.13059771,3.6088505,-1.2746408,7.209725,-6.398631e+07,,965
286,0.0,-0.48468754,-0.26074964,-0.37494776,0.14741577,10.406061,2.844986,10.948829,-6.37551e+07,,964
287,0.0,-0.24197772,-0.84177506,0.91158205,-0.171171,5.065992,2.8404746,0.56830513,-6.1461444e+07,,963
288,0.0,-0.14557862,-0.5231362,0.34340557,-0.20278683,7.7184334,-3.2276387,3.119921,-6.1369748e+07,,962
289,0.0,-0.39977014,0.16645974,-0.48625687,0.10013698,15.650907,-6.747187,4.1510596,-6.1002828e+07,,961
290,0.0,-0.054886017,-0.13075247,0.13036355,0.3053031,11.895018,11.341566,2.8933368,-6.087375e+07,,960
291,0.0,0.07837112,-0.40617797,0.56186795,-0.064464524,8.862126,-8.08088,2.7602756,-6.0698104e+07,,959
292,0.0,-0.0427253,-0.54876167,-0.34274274,0.42732498,7.4798527,-2.9557226,6.008162,-6.0459676e+07,,958
293,0.0,0.25393325,-0.6247367,0.30614597,0.04715894,6.798255,-5.082094,0.8965407,-5.990218e+07,,957
294,0.0,0.6665036,-0.51363325,0.67155844,-0.6194937,7.8080153,9.545041,11.69265,-5.8691596e+07,,956
295,0.0,0.20191216,-0.6368649,0.34399688,-0.22437046,9.437164,-4.312503,1.7093074,-5.8028444e+07,-8.7184056e+07,955
296,0.0,-0.42693758,0.17958447,-0.07051882,-0.36760607,15.827127,-6.1943703,1.6646624,-5.7691116e+07,,954
297,0.0,0.20781653,-0.85439134,0.2056302,-0.17370531,14.343581,-2.4334784,0.9634053,-5.742209e+07,-1.6320498e+08,953
298,0.0,-0.7475666,-0.13502735,0.8216962,0.013267545,5.94102,4.3265886,2.30569,-5.740801e+07,-8.7184056e+07,952
299,0.0,-0.8294649,0.19141039,0.52844703,-0.5890956,15.986613,7.3773084,-0.43330082,-5.6870536e+07,,951
300,0.0,0.33844292,-0.42909864,0.7759901,-0.33142737,6.242602,7.1242814,0.65451103,-5.6516892e+07,-4.67956e+09,1000
301,0.0,-0.8766568,-0.16880436,-0.10233261,0.13989967,12.189803,4.198493,6.5290637,-5.642704e+07,-2.9679174e+08,999
302,0.0,0.48399454,-0.882371,0.3280948,0.080641195,4.7774234,-3.6071596,9.748775,-5.548651e+07,,998
303,0.0,-0.89473,0.4764043,0.4465529,0.17524087,5.78498,4.7057943,-1.0718765,-5.5330976e+07,-5.6870536e+07,997
304,0.0,-0.07389913,0.57810354,-0.43245855,-0.8575905,21.53487,-4.3247695,-9.9235325,-5.526234e+07,,996
305,0.0,-0.16655199,-0.049433026,-0.39066136,-0.21392956,12.875889,-2.827356,4.6621532,-5.5221292e+07,,995
306,0.0,-0.15013456,0.18855616,-0.7249708,-0.049353737,15.948061,-4.1781693,10.490951,-5.3482172e+07,,994
307,0.0,0.36638588,0.2662637,-0.61337954,-0.33948883,17.011158,-6.1308236,-0.22878669,-5.3053496e+07,,993
308,0.0,-0.21470667,0.3135399,-0.33601394,-0.6837576,15.172449,-2.6814458,-1.127343,-5.2987276e+07,-8.930491e+08,992
309,0.0,0.8039436,-1.0897607,0.3477549,0.30171004,3.8262086,7.694038,1.8730625,-5.1038532e+07,-1.6320498e+08,991
310,0.0,0.4377857,-0.2879368,0.2890774,-0.22212794,10.107441,-9.89951,-1.448295,-5.098667e+07,,990
311,0.0,-0.02801824,-0.8718453,-0.5506621,0.80640507,4.851176,-1.2765254,-0.97524333,-5.093861e+07,,989
312,0.0,-0.68096435,0.20931488,-0.257957,-0.31293848,19.343227,5.1913137,-2.9535613,-5.0713788e+07,-2.9679174e+08,988
313,0.0,-0.34178776,0.19413555,-0.080403015,-0.12057819,16.02346,8.3302355,1.3571675,-5.0341956e+07,,987
314,0.0,-0.13783942,0.23023988,-0.5505672,-0.24939486,16.514875,4.408556,0.36496165,-5.02425e+07,,986
315,0.0,0.6687972,0.2341858,-0.43688634,-0.5994559,16.568945,7.076881,3.9030912,-5.01998e+07,,985
316,0.0,-0.56321675,-0.095496215,0.6195077,-0.1299186,12.315732,-7.578178,-2.00252,-4.8720624e+07,,984
317,0.0,-0.2349821,-0.20912594,-0.5407073,0.34719512,10.985394,-3.6565201,6.144943,-4.836914e+07,,983
318,0.0,-0.78248066,-0.7467842,0.6859591,-0.37653184,5.7848206,1.2496095,-6.637313,-4.8095572e+07,,982
319,0.0,-0.121298194,-0.86035186,0.6659672,0.036351252,4.932562,2.5349216,0.6277448,-4.797423e+07,,981
320,0.0,-0.42139658,0.2619405,0.20008464,-0.7649702,16.951288,5.7111664,1.7831588,-4.7815332e+07,,980
321,0.0,-0.95887494,0.56941783,0.14408255,-0.5703555,21.403786,-8.527692,4.3988805,-4.7545028e+07,,979
322,0.0,-0.3057863,-0.18308432,0.6427026,0.3667109,11.283663,-10.626433,6.235901,-4.6546348e+07,,978
323,0.0,0.44122362,-0.6416719,0.23796384,-0.120655246,6.6516094,-3.8015826,3.812756,-4.5755644e+07,,977
324,0.0,-0.3840488,-0.64184445,-0.19773643,0.6686294,6.6501255,-2.6408584,-0.534023,-4.5086092e+07,,976
325,0.0,-0.9899711,0.09172109,0.41400677,-0.51066107,14.663354,-4.8414726,9.917997,-4.4613556e+07,,975
326,0.0,0.2880952,0.38458487,-0.30645895,-0.6995225,18.681322,6.628522,9.802386,-4.4599164e+07,,974
327,0.0,0.6684309,-0.3224632,0.3177896,-0.5717848,9.141995,-7.7398148,-4.729869,-4.4556264e+07,-4.67956e+09,973
328,0.0,0.20442617,-0.46641213,-0.7429647,0.32846722,13.298003,1.3349433,-4.556186,-4.4509308e+07,-1.6320498e+08,972
329,0.0,-0.02052297,-0.84664446,0.8200668,-0.226848,5.0307903,-2.4272678,-1.2226202,-4.4467396e+07,,971
330,0.0,-0.35132828,-0.19460219,0.49602672,-0.66987705,11.151248,3.4493494,-0.15046589,-4.4460228e+07,,970
331,0.0,-0.7821516,-0.37348408,0.70121664,-0.18305212,9.197645,-3.809229,8.472179,-4.269211e+07,,969
332,0.0,-0.8958318,-0.398294,-0.0028843745,0.52394897,8.942411,-3.4077542,3.7791605,-4.254116e+07,,968
333,0.0,-0.58057624,0.5041046,-0.2802046,-0.7679051,20.426876,3.8415854,11.519393,-4.246552e+07,,967
334,0.0,0.62512815,-1.4761467,1.0818053,-0.51611143,1.7558818,-0.25185785,-7.639159,-4.2424668e+07,,966
335,0.0,-0.08725405,-0.5744225,-0.101364896,0.21975417,7.2453194,2.3248801,-8.634524,-4.2042556e+07,,965
336,0.0,-0.22774586,-0.1506959,-0.31033295,0.043195836,18.702225,5.6841764,8.20065,-4.1777164e+07,-8.7184056e+07,964
337,0.0,-0.275461,0.00083762786,-0.3589459,-0.016803382,9.797304,3.068755,5.119902,-4.1503964e+07,-8.7184056e+07,963
338,0.0,0.37440372,0.13328901,0.30386078,-0.6621579,9.660351,-7.5865293,-2.1254966,-4.085579e+07,-8.7184056e+07,962
339,0.0,-0.22530639,-0.89900035,-0.70485556,0.7853192,4.6624236,-0.43584135,1.1333073,-4.0818304e+07,,961
340,0.0,-0.5604659,-0.2712994,0.26518244,-0.04323166,10.289648,-3.9591506,-0.48349252,-4.077372e+07,,960
341,0.0,-0.09655594,-0.11126659,-0.25016654,0.2973712,9.722382,5.2338333,4.528812,-4.0679064e+07,-1.6320498e+08,959
342,0.0,-0.4964409,-0.12570818,0.12900883,0.29759783,7.6725745,-4.1999116,-1.5349158,-4.0608772e+07,-1.6320498e+08,958
343,0.0,0.30922997,-0.15925352,0.031740595,-0.47857884,7.014464,-2.5332978,-2.97105,-4.050053e+07,-1.6320498e+08,957
344,0.0,0.08352819,-0.26244846,-0.62081057,0.29834586,10.387268,-2.89785,-3.7316568,-3.858425e+07,,956
345,0.0,-0.5975915,0.1312921,-0.038806394,0.28170332,15.182809,8.0033655,2.7913008,-3.844635e+07,,955
346,0.0,-0.22920795,-0.7542767,0.37794492,0.112702146,9.774132,-3.578834,-9.471509,-3.816869e+07,-8.930491e+08,954
347,0.0,-0.5607966,-0.28113613,-0.40538663,0.80877244,10.181715,4.46009,-5.0335107,-3.813914e+07,,953
348,0.0,-0.9883579,0.59060705,-0.5684266,-0.55275214,21.724037,-3.155234,-6.4369044,-3.7898864e+07,,952
349,0.0,-0.8122699,0.24922645,0.436802,-0.09446726,16.775711,-8.94268,-8.833935,-3.7659868e+07,,951
350,0.0,-0.5804196,-0.6598106,0.88232684,0.07871921,7.000343,-3.4811568,-2.8119805,-3.737109e+07,-2.9679174e+08,1000
351,0.0,-0.5324182,-0.50691885,-0.006502888,0.4967521,6.6795893,2.5887673,7.589897,-3.7269816e+07,-2.9679174e+08,999
352,0.0,-0.5450514,-0.9951935,1.0153098,-0.19535717,4.0334625,-1.2958773,-5.771902,-3.688039e+07,,998
353,0.0,-0.15258798,-0.18684258,-0.25317708,0.6319621,11.240372,-6.958607,8.033132,-3.6768416e+07,,997
354,0.0,-0.19882132,0.1606919,0.21773688,0.24068433,11.461464,9.2254505,1.3357096,-3.639425e+07,-4.67956e+09,996
355,0.0,-0.81796527,-0.37370506,0.29495874,0.54766715,14.244029,-6.857353,-6.157597,-3.6384692e+07,-1.6320498e+08,995
356,0.0,-0.24852586,0.29845363,-0.21443993,0.26143396,7.081636,4.5445724,-6.243652,-3.6333812e+07,-5.6870536e+07,994
357,0.0,0.19662815,0.26122442,0.69274664,0.37485173,2.5256867,-4.35062,-0.8362905,-3.6237548e+07,-5.6870536e+07,993
358,0.0,-0.65631086,-0.35994783,0.6004856,-0.46983013,9.338549,2.5865152,-0.10973718,-3.6110856e+07,,992
359,0.0,-0.13161717,0.85992163,-0.7524926,-0.74949366,25.923538,-4.9340672,9.029521,-3.598058e+07,,991
360,0.0,-0.28261083,-0.33289948,0.15945368,0.3171085,9.623564,5.0711856,-7.6338935,-3.5832388e+07,,990
361,0.0,0.90880716,-0.8401715,0.7665036,-0.74660015,5.077619,6.0142694,-0.39162403,-3.571152e+07,,989
362,0.0,0.44354454,-0.59118724,-0.09097469,0.5792549,7.09447,6.720241,7.86618,-3.552711e+07,,988
363,0.0,0.4885698,-0.2737543,0.54844856,-0.2505106,10.262657,-12.12008,3.5147696,-3.5511068e+07,,987
364,0.0,0.58384424,-0.9723007,0.90409803,-0.046354406,4.1775746,-5.2272134,2.857189,-3.5340956e+07,,986
365,0.0,-0.9750531,0.2512715,-0.40521923,-0.44556272,16.803905,2.018366,4.6886754,-3.5113828e+07,,985
366,0.0,-0.0043685907,0.15003076,-0.20067014,-0.4354656,15.431481,-4.6530266,-9.556642,-3.5107612e+07,,984
367,0.0,0.79225606,-0.80563986,-0.55352306,0.48751456,5.332226,-1.9040409,-4.5673256,-3.481619e+07,,983
368,0.0,0.69338644,-0.8868793,0.5094711,-0.56344944,11.563285,-1.3560293,-1.2878566,-3.463629e+07,-8.930491e+08,982
369,0.0,0.7846259,-1.3645682,0.8108906,0.12307305,2.1649764,3.4037359,-15.367897,-3.4215972e+07,,981
370,0.0,-0.38588342,0.06176472,0.54653835,0.6330726,2.642498,2.4664369,-0.83800995,-3.4207708e+07,-3.7659868e+07,980
371,0.0,0.72598374,-0.8583508,0.43691668,0.35005102,4.946822,9.619533,2.8255603,-3.3872756e+07,,979
372,0.0,-0.9332485,0.124710225,-0.32185227,0.31774834,15.095868,5.0103903,-4.297088,-3.359712e+07,,978
373,0.0,0.13496345,-0.46457443,0.5709865,0.17176701,8.279936,6.9913106,8.792251,-3.3500458e+07,,977
374,0.0,0.390369,-0.7140995,0.8418268,-0.55851525,6.046322,-3.2342534,1.357693,-3.335848e+07,,976
375,0.0,-0.35366237,0.37188837,-0.5718134,-0.24490714,18.393797,4.300478,-2.646343,-3.2909538e+07,-1.6320498e+08,975
376,0.0,-0.12499767,-0.070461005,-0.33633146,0.57934326,12.618718,-7.426375,-2.6780338,-3.2672412e+07,,974
377,0.0,-0.5910027,0.1598049,-0.36940715,-0.23360604,17.928574,3.5320637,-5.114176,-3.2180956e+07,-3.7659868e+07,973
378,0.0,0.028673286,-0.0021077255,-0.42631042,0.045204163,7.2482347,-2.5840883,-0.459338,-3.2077872e+07,-2.9679174e+08,972
379,0.0,-0.74648845,0.9750716,-0.43107274,-0.51173204,27.78472,-9.1920185,-3.5905633,-3.1840122e+07,,971
380,0.0,0.38642433,0.16478023,-0.27185965,-0.4174459,15.628414,-6.7733717,-4.3062625,-3.1621924e+07,,970
381,0.0,-0.33539718,0.62117416,-0.4553352,-0.21279694,22.188799,8.821569,-1.958126,-3.1608018e+07,,969
382,0.0,-0.8992704,0.17562489,0.19710511,-0.5078588,15.066315,-3.8072228,3.42271,-3.139192e+07,-8.930491e+08,968
383,0.0,-0.7692894,-1.0948468,0.6209506,-0.01219241,3.44601,-0.54934466,5.638134,-3.1290276e+07,,967
384,0.0,-0.77298033,-0.1574906,0.012143077,-0.04722872,13.158026,-3.315835,1.951493,-3.1279708e+07,-5.6870536e+07,966
385,0.0,-0.074449584,-0.7249647,0.10695627,0.3122877,8.963953,-3.1980875,-2.2673461,-3.1212456e+07,-2.9679174e+08,965
386,0.0,-0.10062576,-0.46194974,-0.42869076,0.3448741,8.305628,1.8733692,-7.5462027,-3.0492826e+07,,964
387,0.0,-0.12654516,-0.21523462,0.66679996,-0.46069738,10.916009,-5.1885824,-4.225802,-2.9803544e+07,,963
388,0.0,0.4444303,-0.5970007,0.34180728,0.14359312,7.042599,6.071379,1.6250792,-2.9782648e+07,,962
389,0.0,0.40273273,0.018664755,-0.70053357,0.011237746,11.657264,-3.455874,-6.642073,-2.9240114e+07,-3.7659868e+07,961
390,0.0,-0.87525356,0.19637957,-0.017481996,0.5307137,16.053822,-7.808207,3.1492643,-2.9209084e+07,,960
391,0.0,-0.9058601,0.24341986,0.8904749,-0.07874416,17.036268,9.774221,3.4018986,-2.8998548e+07,-2.9679174e+08,959
392,0.0,0.25667584,-0.29392767,0.28639683,0.1797767,10.042247,-8.187675,1.6789342,-2.7373054e+07,,958
393,0.0,0.05752527,-0.54198563,0.13952215,-0.10396118,7.5425153,2.0463698,-2.5549786,-2.730478e+07,,957
394,0.0,-0.41965503,0.5366578,-0.21071681,-0.63604015,20.911827,5.2671075,-3.5185037,-2.7217968e+07,,956
395,0.0,-0.16860466,0.38871354,-0.680951,-0.12153317,16.682951,-4.3365884,-0.18989639,-2.7216204e+07,-1.6320498e+08,955
396,0.0,0.24024501,-0.45605287,-0.2871019,0.09261894,8.363515,-1.9843132,-6.4942417,-2.708026e+07,,954
397,0.0,0.16847701,-0.4349151,0.31260514,0.24274471,8.572872,5.90873,5.648609,-2.683145e+07,,953
398,0.0,-0.38960692,0.49868086,-0.05875472,-0.20911127,20.34646,-9.2235155,10.305002,-2.6778186e+07,,952
399,0.0,-0.5357285,0.09845264,0.5461161,-0.1358339,14.751171,-7.409749,0.8361726,-2.6767188e+07,,951
400,0.0,-0.041522704,0.061912157,-0.109325945,-0.32671642,12.918327,-3.9840605,-1.6052339,-2.6741384e+07,-2.9679174e+08,1000
401,0.0,0.5818763,-0.7104033,0.17272002,0.5767374,5.915993,-7.492199,-0.2295363,-2.6665672e+07,-2.9679174e+08,999
402,0.0,-0.08145882,-0.48373118,0.15925215,-0.22018732,5.793018,-1.2505448,-4.360065,-2.6665096e+07,-2.6767188e+07,998
403,0.0,-0.616242,0.3161178,0.4275231,0.47653365,11.519722,8.057591,4.225254,-2.6585118e+07,-1.6320498e+08,997
404,0.0,-0.5073488,-0.2507755,0.5546199,0.35420185,10.516743,-5.883786,-7.206876,-2.6504226e+07,,996
405,0.0,0.5236613,-0.7247564,-0.15318781,0.12243654,8.036539,2.103016,-0.9423516,-2.6260118e+07,-5.6870536e+07,995
406,0.0,0.931986,-1.2143984,0.8292371,-0.5392927,6.3709393,3.4793787,7.7803793,-2.6042274e+07,-5.6870536e+07,994
407,0.0,0.6195714,-0.7135474,-0.31462166,0.60327667,6.0508013,-4.613125,3.5199325,-2.5949628e+07,,993
408,0.0,0.18371227,-0.78379345,0.2405895,-0.3984651,5.4974785,-0.20511332,-4.928619,-2.5915398e+07,,992
409,0.0,0.26453778,0.3083992,0.18866476,-0.7567693,17.599003,-8.952438,1.8012062,-2.589485e+07,,991
410,0.0,-0.025234105,-0.33642218,-0.939021,0.31418163,9.586184,0.19341521,2.8833854,-2.5851368e+07,,990
411,0.0,-0.45309803,-0.72926563,0.43444034,0.37059167,5.92408,2.2022178,3.2863562,-2.5827168e+07,,989
412,0.0,0.19708699,0.07916244,0.031897534,-0.58595014,14.500133,4.790759,-4.8865952,-2.577386e+07,,988
413,0.0,-0.12300426,0.22780487,-0.30825776,0.07092158,16.48154,7.2966394,-1.6185825,-2.5732816e+07,,987
414,0.0,0.3024291,-0.67377406,0.58521533,0.2727042,6.378944,5.3968515,8.802619,-2.5545356e+07,,986
