,,theta_1,theta_2,theta_3,theta_4,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
12375,2.1689050979401684e-33,0.42789134,0.3965291,-0.01658311,0.0822056,0.00023376704,1.0000443,3245.2842,3188.847,475
12376,2.180585831631831e-33,0.3305059,0.09969605,0.21941824,-0.09689708,0.000246028,1.0001534,3245.2896,3227.6238,474
12377,2.3457181859645988e-33,0.035874702,0.19856635,0.47008753,-0.11469102,0.00024919902,1.0000262,3245.3625,3219.5806,473
12378,2.429651588079092e-33,0.8897548,0.41881534,0.36534292,0.20161854,0.0002709633,0.9996943,3245.3977,3234.1433,472
12379,2.6079087342886862e-33,0.13899113,0.12451152,0.055823527,0.19371237,0.0002914224,1.000028,3245.4685,3227.6238,471
12380,2.6788942542384785e-33,0.16327506,0.04747814,-0.11283153,0.28678477,0.00024417683,1.0000801,3245.4954,3237.682,470
12381,2.776104397015057e-33,0.3663474,-0.12953989,-0.014585673,-0.051073376,0.0002636839,1.0000923,3245.531,3230.5425,469
12382,2.784929272137525e-33,0.7087687,0.089307114,0.57786244,0.36764523,0.00024818405,1.00022,3245.5342,3212.7595,468
12383,2.837777868340223e-33,0.79934114,0.548007,0.28059936,0.37330496,0.00025981618,1.0002501,3245.553,3234.1433,467
12384,2.9987546518418565e-33,0.81658185,0.2738379,0.37647864,0.1304381,0.00024112474,1.0002841,3245.6082,3209.399,466
12385,3.7020637921348345e-33,0.6855734,0.14511144,0.45370784,0.33168986,0.00029728634,1.0002481,3245.8188,3240.9663,465
12386,3.830786495076814e-33,0.28052625,0.25723612,0.34513667,0.019095967,0.0003034415,1.0000337,3245.853,3243.5327,464
12387,4.047104851186409e-33,0.7581569,0.25142232,0.20658278,0.27300137,0.0003208621,1.0000916,3245.908,3243.5327,463
12388,4.3716924017829596e-33,0.70274127,0.47385675,0.12309697,0.11811506,0.00028838663,1.0000857,3245.985,3203.9795,462
12389,4.403829177970228e-33,0.6431768,0.12028461,-0.12078896,0.0904867,0.00028604348,0.9998668,3245.9924,3199.0674,461
12390,4.589330697063406e-33,0.63148457,0.4476391,0.7607145,0.20150241,0.00026351682,1.0002216,3246.0337,3193.9714,460
12391,4.9453177857099396e-33,0.5554861,0.10715769,0.0517636,0.005868566,0.00026273358,0.9998203,3246.1084,3057.569,459
12392,4.961038308305103e-33,0.7940817,0.39148507,-0.058711965,0.12721366,0.00023758791,0.9998774,3246.1116,3237.682,458
12393,5.895695315380264e-33,1.0069715,0.27802598,-0.027115155,0.15062422,0.00028579548,0.9999748,3246.2842,3237.682,457
12394,6.457788554626207e-33,0.11817647,0.19864051,0.26389977,-0.07433227,0.0002799486,1.0000334,3246.3752,3216.0098,456
12395,7.474723768572314e-33,0.777579,0.78674954,0.6433351,0.4128564,0.00026032308,0.9998061,3246.5215,3223.4158,455
12396,7.555451472577912e-33,0.7560782,0.50663495,0.1391457,0.25559136,0.00024525818,0.9998053,3246.5322,3178.5134,454
12397,7.644512743684547e-33,0.6832368,0.6062126,0.5868748,0.18256274,0.00028855208,1.0000452,3246.544,3223.4158,453
12398,7.755423452422586e-33,0.4161865,-0.123595946,-0.10837766,0.30436644,0.00027329026,0.9998966,3246.5583,3157.7856,452
12399,7.391849543756437e-33,0.37169608,-0.09433217,0.054064695,-0.07968695,0.00020435857,1.0000978,3246.5615,3237.682,451
12400,7.201285103725897e-33,0.42025578,-0.40490738,-0.10775782,0.28264764,0.00027100294,1.0000285,3246.5894,3199.0674,500
12401,7.334359183741832e-33,0.65472364,0.13307472,-0.2880233,-0.03653501,0.00022231769,1.0000968,3246.6077,3246.5615,499
12402,7.364862896716525e-33,0.5525658,0.49544385,0.11249515,0.0999142,0.00022550857,1.0000207,3246.6118,3234.1433,498
12403,7.816921029050713e-33,0.17279948,-0.2029304,0.48369706,0.10930107,0.0002671994,1.0000648,3246.6714,3219.5806,497
12404,8.1223605889465e-33,1.0655671,0.34946322,0.22793053,0.23811495,0.00027189997,1.0001827,3246.7097,3234.1433,496
12405,9.132215482873278e-33,0.115269564,0.2803219,0.08960523,0.33618826,0.00027491574,0.999939,3246.827,3216.0098,495
12406,9.181397430566925e-33,0.28906256,-0.11044105,0.4601241,0.4898011,0.0002495683,1.0000968,3246.8323,3246.5615,494
12407,1.0260108379328578e-32,0.7963679,0.24483617,0.6335549,0.42433348,0.0002779701,0.99976045,3246.9434,3246.5615,493
12408,1.032040267280304e-32,0.36735424,-0.043984633,0.3392294,0.498429,0.00030293912,0.99994546,3246.9492,3240.9663,492
12409,1.0588383919733715e-32,0.0049348404,0.223099,0.18066376,0.088976316,0.00023584666,1.0000523,3246.9749,3234.1433,491
12410,1.0676641575417042e-32,0.4044822,0.32129824,0.6828173,0.0647774,0.00021584958,1.000153,3246.9832,3246.5615,490
12411,1.1637585220223671e-32,0.5294789,0.36740634,0.014577499,0.37364364,0.00023189033,1.0001183,3247.0693,3227.6238,489
12412,1.1815080030187293e-32,0.35043523,0.0139161395,0.126778,0.2971665,0.00027972728,1.0001785,3247.0845,3246.5615,488
12413,1.1858427468612628e-32,1.0904269,0.46398273,0.3344864,0.15896448,0.00027819007,1.0000472,3247.0881,3237.682,487
12414,1.2181205880511891e-32,0.3031455,-0.09281516,0.0903864,0.17748488,0.00024757173,1.0001571,3247.115,3219.5806,486
12415,1.2825148041976145e-32,0.36238745,-0.07524821,0.22530028,0.53266704,0.00026518886,1.0001762,3247.1665,3223.4158,485
12416,1.2906816600844536e-32,0.3088982,-0.19575751,-0.033161085,0.2472587,0.000260766,0.99990624,3247.1729,3237.682,484
12417,1.3164594368256362e-32,0.50489014,-0.06340698,0.010119177,-0.22165944,0.00020368576,1.0000161,3247.1926,3227.6238,483
12418,1.4352968175982673e-32,0.6224639,-0.27851433,-0.0859339,0.17709215,0.00023401674,1.0001409,3247.279,3216.0098,482
12419,1.4433790161103403e-32,0.21600695,0.3808448,0.28660434,-0.037021108,0.00023497838,1.0000577,3247.2847,3173.0615,481
12420,1.641162566122608e-32,0.15704024,-0.1142121,0.3996081,0.34176376,0.00020086842,0.9999877,3247.413,3212.7595,480
12421,1.6548421948345276e-32,0.92801774,0.07295158,0.16715834,0.20399937,0.00020879513,0.9999323,3247.4214,3212.7595,479
12422,1.7431740303597198e-32,0.12588853,0.033394963,0.49081537,0.10256232,0.00026411,0.999914,3247.4734,3237.682,478
12423,1.7736535846525813e-32,0.3845157,0.01743534,0.43276197,0.10491942,0.00026420763,1.0002115,3247.4907,3234.1433,477
12424,1.9318745674067332e-32,0.38356048,0.0010489338,-0.20551048,-0.055566773,0.00026599603,0.99999976,3247.5762,3246.5615,476
12425,2.20573143259321e-32,0.49563324,0.26261416,0.1352647,-0.10570044,0.00028197776,1.0000207,3247.7087,3237.682,475
12426,2.7666070268855846e-32,0.28404152,0.08000368,0.284075,0.0479324,0.00026072867,1.000178,3247.9353,3243.5327,474
12427,2.924260391870241e-32,0.24973904,0.2440758,0.0029490003,0.49919617,0.0002053493,1.0000476,3247.9907,3193.9714,473
12428,3.1288594474393666e-32,0.45720065,-0.04249224,-0.28529438,0.05122644,0.00022434525,1.0000705,3248.0583,3246.5615,472
12429,3.138805685026503e-32,0.43121615,-0.1394751,-0.023761254,-0.011878016,0.00020632987,1.0001086,3248.0615,3237.682,471
12430,3.214809664904847e-32,0.62402093,0.3629591,0.2852087,0.572327,0.0002591095,1.0001684,3248.0854,3167.9565,470
12431,3.318478633494627e-32,0.23882398,0.21067831,0.52067804,-0.113878,0.0002804042,1.0000787,3248.1172,3243.5327,469
12432,3.568039197859966e-32,0.4627436,0.3423132,0.6525991,0.2889098,0.0002622047,0.9998277,3248.1897,3246.5615,468
12433,3.9581469199240496e-32,0.47460395,0.18405937,0.71982926,0.3441825,0.00024380593,1.0000311,3248.2935,3212.7595,467
12434,4.0244068305956056e-32,0.1730151,0.02257296,0.45788375,-0.11926354,0.00027005025,0.9999194,3248.31,3246.5615,466
12435,4.1067879431165177e-32,0.5652889,-0.0014830692,-0.18466492,0.2990394,0.0002228738,1.0000756,3248.3303,3136.7837,465
12436,4.140008501053656e-32,0.31722486,0.007990332,0.1181285,-0.07363801,0.0002600717,0.9998955,3248.3384,3209.399,464
12437,4.449177846907443e-32,0.46280894,0.3350048,0.55805516,0.2982613,0.00030569138,0.9999954,3248.4104,3216.0098,463
12438,4.4589646205811e-32,0.351891,0.07769698,-0.26132828,0.08348786,0.0002578677,0.9999922,3248.4126,3243.5327,462
12439,4.8769313512325375e-32,0.8571897,0.16685104,0.32794538,0.14533222,0.00026878944,1.0000384,3248.5022,3005.4363,461
12440,4.893629070071603e-32,0.46505615,0.09187643,0.55264616,0.23443636,0.00030426236,0.9998952,3248.5056,3230.5425,460
12441,5.001123989044293e-32,0.056570537,0.33730897,0.21492536,0.26221678,0.00021961484,1.0000136,3248.5273,3193.9714,459
12442,5.250097612851165e-32,0.7117194,0.026843287,-0.2500208,0.078498386,0.00028917394,0.999953,3248.576,3234.1433,458
12443,5.717043193229466e-32,0.7064359,-0.21934329,0.12446571,0.2937265,0.00028038383,1.0001012,3248.6611,3246.5615,457
12444,6.057596326501959e-32,0.3885953,0.2964031,0.44958413,0.5192975,0.0002563799,0.9998798,3248.719,3230.5425,456
12445,6.159001302014378e-32,0.28810716,-0.10516384,0.028721849,0.4518958,0.00022395382,1.0001268,3248.7356,3219.5806,455
12446,6.184616683429549e-32,0.19864929,0.2276239,0.21188766,0.0037556447,0.00022981362,0.9998836,3248.7397,3230.5425,454
12447,7.476481505508493e-32,0.50096315,0.10057343,0.5008764,0.029757718,0.000283592,1.0001037,3248.9294,3227.6238,453
12448,7.962560154584463e-32,0.53142613,0.4562878,0.18507718,0.18959099,0.00022548361,1.0002046,3248.9924,3219.5806,452
12449,8.187952701769655e-32,0.69206214,0.18856975,0.065114744,0.20749195,0.00028009087,0.99978894,3249.0715,3243.5327,451
12450,7.830220889528937e-32,0.70666003,0.49439538,0.847505,0.2634174,0.0002445024,1.0001317,3249.0808,3246.5615,500
12451,8.088646594147845e-32,0.42569995,0.16987815,0.5088737,-0.024064686,0.00029670136,1.0000844,3249.1133,3249.0715,499
12452,8.765150502038157e-32,0.37885696,-0.44128165,0.12200387,0.4831915,0.00023493657,0.99994844,3249.1936,3234.1433,498
12453,8.970819647226432e-32,0.5238834,0.50369644,0.38339758,0.5229248,0.00028912697,0.9999295,3249.2168,3216.0098,497
12454,1.0305203103819844e-31,0.079282016,0.012948987,0.39973238,-0.018375695,0.00027381122,1.0000516,3249.3555,3249.0715,496
12455,1.0480271934687379e-31,0.95544416,0.40616497,0.22534272,0.20097797,0.0002932368,1.0001943,3249.3723,3199.0674,495
12456,1.0999331192554394e-31,0.2551613,-0.010794196,0.16486412,0.41580343,0.00020387094,1.0001493,3249.4207,3246.5615,494
12457,1.1881504030000577e-31,0.24906684,0.16592085,0.25206017,0.570009,0.00025952968,1.0000409,3249.4978,3249.0715,493
12458,1.2521825254522929e-31,0.62412494,0.33277312,0.1744634,0.39321524,0.00029067768,0.99984145,3249.5503,3183.2996,492
12459,1.3652176007545927e-31,0.5899512,0.4256461,0.24757928,0.26753992,0.00023194114,1.0002767,3249.6367,3188.847,491
12460,1.3857013599350007e-31,0.67291147,0.14213881,0.37705466,0.42360213,0.0003121312,1.0001519,3249.6516,3209.399,490
12461,1.4321336467269839e-31,0.32027677,0.40829933,-0.025482398,0.4394795,0.00022151244,1.0000157,3249.6846,3249.0715,489
12462,1.461093202187528e-31,0.36724398,0.0037096418,0.608324,0.40321043,0.0002287379,1.0000396,3249.7046,3173.0615,488
12463,1.4757918449537486e-31,0.71713245,0.4114071,0.48502567,0.5008017,0.00030381544,0.9998422,3249.7146,3109.8596,487
12464,1.5293445134584804e-31,0.723859,0.2133726,0.35594296,0.25706127,0.0002775741,0.9997177,3249.7502,3234.1433,486
12465,1.5996119939073325e-31,0.79068613,0.24414916,0.23509732,0.25141472,0.00025869336,0.99970293,3249.7952,3237.682,485
12466,1.6475710487487123e-31,0.40286466,0.32906595,-0.12149131,0.31643727,0.00024711882,0.9999866,3249.8247,3246.5615,484
12467,1.7279047261448522e-31,0.2631701,0.477398,0.4461077,0.090453565,0.00022022259,0.999988,3249.8723,3212.7595,483
12468,1.9398917834228151e-31,0.7790714,0.008602353,-0.37723723,-0.07587246,0.00027163434,0.9999735,3249.988,3157.7856,482
12469,2.5799975253825495e-31,0.86869687,0.37983465,0.40880194,0.54970366,0.00026792788,1.0000064,3250.2732,3193.9714,481
12470,2.776732197865546e-31,0.09776722,0.15159851,0.3664016,-0.062206123,0.00026726557,0.99993837,3250.3467,3219.5806,480
12471,3.0623272267630026e-31,0.56397563,-0.17817797,0.46388176,0.5230458,0.00022103239,0.99981976,3250.4446,2385.995,479
12472,3.11891662331368e-31,0.17439514,0.013901432,-0.0043662973,0.4371316,0.00024214837,0.9999277,3250.463,3173.0615,478
12473,3.346109090877381e-31,0.42080852,0.6453051,0.43374065,0.33930206,0.00022717856,1.0000464,3250.5332,3129.9937,477
12474,3.348560752088751e-31,0.38545838,-0.23972519,-0.2057876,0.16643336,0.00026208445,0.99998504,3250.534,3188.847,476
12475,3.4121051791639826e-31,0.525212,-0.09821025,0.4191543,0.45448366,0.00027808556,0.9997982,3250.5527,3219.5806,475
12476,3.4658380171910022e-31,0.32120648,0.46716204,0.110485725,0.3148483,0.00021321738,0.9998929,3250.5684,3240.9663,474
12477,3.530745868800801e-31,0.32509688,0.21411432,0.37074092,0.52739596,0.00026816552,0.99992865,3250.587,3234.1433,473
12478,3.5333328115628716e-31,0.6655447,0.6030984,0.64569855,0.20710501,0.00020632206,0.99983096,3250.5876,3230.5425,472
12479,3.5880985994405037e-31,0.8233468,-0.14077185,0.09320852,0.31615844,0.00023055548,1.0001035,3250.603,3240.9663,471
12480,3.790712760156851e-31,0.39021105,-0.18544473,0.5699614,0.316606,0.00022335436,1.0000674,3250.658,3227.6238,470
12481,4.044068866854511e-31,0.98343444,0.7630099,0.53555703,0.46280614,0.00027112293,1.0000628,3250.7227,3223.4158,469
12482,4.088743288968831e-31,0.4682539,0.37832305,0.3189489,0.48757285,0.0002911428,0.99987376,3250.7336,3188.847,468
12483,4.093737478270081e-31,0.4709965,0.38164255,0.13219163,0.199312,0.0002987199,0.99999243,3250.7349,3173.0615,467
12484,4.2154453180393545e-31,0.3681467,0.39865705,0.37675005,0.2750945,0.00020221523,0.99981093,3250.7642,3216.0098,466
12485,4.365214574428845e-31,0.27437395,-0.36418992,0.2874108,0.19767909,0.00024922434,0.99994665,3250.799,3246.5615,465
12486,4.40052559259839e-31,0.880058,0.5369152,0.15486689,0.054009113,0.00021856505,1.0001408,3250.8071,3230.5425,464
12487,4.405900607924472e-31,0.76583123,0.2949493,-0.21301156,-0.0034489068,0.00022488814,0.9999604,3250.8083,3246.5615,463
12488,4.711862954906711e-31,0.308631,0.17535922,0.36493224,0.19340493,0.0003070372,0.9999625,3250.8755,3209.399,462
12489,4.7697333072336935e-31,0.5866301,0.2080867,0.01370914,0.3525097,0.0002811494,1.0001242,3250.8877,3183.2996,461
12490,4.881652317845917e-31,0.6697356,0.48431978,0.5098534,0.070208296,0.0002673466,0.9998405,3250.911,3230.5425,460
12491,5.026785062985062e-31,0.5364384,0.54382294,0.2640246,0.19219336,0.00026630674,1.0001087,3250.9402,3183.2996,459
12492,5.192687211876787e-31,0.7002851,0.16063614,-0.05550954,0.05422375,0.0003088883,1.0000061,3250.9727,3240.9663,458
12493,5.301571486673451e-31,0.29459843,-0.084514715,0.1351259,0.61854154,0.00024638622,1.0000134,3250.9934,3243.5327,457
12494,5.554642935031704e-31,1.0172061,0.6602156,0.6611258,0.2825555,0.00026133386,1.0002372,3251.04,3223.4158,456
12495,6.245252923415412e-31,0.80173385,0.47045004,0.50227314,0.063169904,0.00022061214,0.99982166,3251.1572,3150.8494,455
12496,6.625353137027879e-31,0.9191485,0.087778285,0.052138638,0.32251272,0.0002513679,1.0001013,3251.2163,3028.7031,454
12497,6.7411980309614425e-31,0.21718517,0.090682834,0.38381705,0.19870943,0.00027628825,1.00014,3251.2336,3212.7595,453
12498,6.7990478505795264e-31,0.9381396,0.21510318,-0.16868918,-0.06258217,0.00021885117,1.0001595,3251.2422,3209.399,452
12499,7.273565978723198e-31,0.66211313,-0.16374439,0.41212457,0.61298543,0.00025780563,1.0000775,3251.3608,3234.1433,451
12500,7.572584660282611e-31,0.9196077,0.1258262,0.33145696,0.31359905,0.00020453733,1.000006,3251.455,3157.7856,500
12501,7.6319771778772635e-31,0.17388193,0.34484297,0.45933643,0.14592358,0.00025429402,0.9999911,3251.463,3227.6238,499
12502,7.652500756522159e-31,0.450448,-0.38628083,0.26490635,0.29442766,0.00021899241,0.9999541,3251.4656,3219.5806,498
12503,7.930190213641422e-31,0.29888502,0.5710864,0.2614194,0.36914468,0.00023560811,0.999947,3251.5012,3243.5327,497
12504,8.055072538162834e-31,0.46212623,0.28791025,0.62319636,-0.047028102,0.00027392432,1.0000145,3251.5168,3243.5327,496
12505,8.24005567086463e-31,0.13209453,0.29503283,0.36580712,0.14181714,0.0002659564,1.0000709,3251.5396,3230.5425,495
12506,8.427229224100975e-31,0.8648151,0.5432547,0.6613261,0.46248716,0.00030618507,1.0001222,3251.562,3223.4158,494
12507,8.7736353421766e-31,0.22067866,0.37125883,0.3023767,-0.036272746,0.00023376879,1.0000535,3251.6023,3251.3608,493
12508,9.241952693782207e-31,0.7600614,0.21661621,0.5381657,0.31936887,0.00025845724,1.0002905,3251.6543,3246.5615,492
12509,9.852429135999649e-31,0.6813604,-0.0013004525,-0.1221058,0.0031571768,0.00025756596,1.0001621,3251.7183,2993.1104,491
12510,9.990494122969662e-31,0.48832253,-0.16616651,0.45689106,0.2258629,0.00024571017,1.000052,3251.7322,3223.4158,490
12511,1.0017360122048968e-30,0.5425039,-0.28174403,0.030092303,0.4120846,0.00029008655,1.0000603,3251.7349,3173.0615,489
12512,1.0032044742130968e-30,0.9693904,0.24382484,0.052079633,-0.059388787,0.00026181195,1.0000708,3251.7363,3237.682,488
12513,1.039608169512676e-30,0.20385495,0.24640416,0.018568914,0.2836708,0.00027280403,1.000092,3251.772,3251.3608,487
12514,1.0889681547047213e-30,0.5309158,0.5069435,0.19649416,0.49867842,0.00022130705,0.9999652,3251.8184,3150.8494,486
12515,1.2598372600767025e-30,0.9684848,-0.017818065,-0.19020985,0.045134485,0.00025003206,1.0000546,3251.964,3240.9663,485
12516,1.3244951686929644e-30,0.18495293,-0.05492911,0.29925936,0.34996656,0.00027829278,0.9999351,3252.0142,3234.1433,484
12517,1.3361875467651122e-30,0.6465467,-0.18276548,0.082743645,0.14627597,0.00029905076,1.000017,3252.023,3212.7595,483
12518,1.5152082169560121e-30,0.42291376,0.23158881,0.30241433,0.605615,0.0002761315,1.0000491,3252.1487,3199.0674,482
12519,1.5466026381307594e-30,0.6159442,0.011723076,0.27928084,0.27110648,0.00029078947,0.9998003,3252.1692,3212.7595,481
12520,1.5564511644942652e-30,0.72007334,-0.1419016,-0.3736162,-0.17661375,0.00023934455,1.0000168,3252.1755,3237.682,480
12521,1.604682492985023e-30,0.6162977,-0.048596475,0.054685418,0.20850487,0.00031371255,1.0000532,3252.206,3230.5425,479
12522,1.609390604506423e-30,0.5311021,0.10961977,-0.29404986,-0.029003315,0.00021724697,0.99998486,3252.209,3237.682,478
12523,1.729577372309399e-30,1.04292,0.8204975,0.5473644,0.3592945,0.00023986427,1.0001547,3252.281,3227.6238,477
12524,1.9931629286241014e-30,0.16145799,0.24831808,0.38924742,0.22481373,0.00027549727,1.0000126,3252.4229,3246.5615,476
12525,2.0710440797147164e-30,0.58619636,0.32098034,0.039359022,0.09395066,0.00029397922,1.0000582,3252.4612,3234.1433,475
12526,2.3200256857872428e-30,0.9064317,-0.04776643,-0.23364028,0.07336051,0.00026823644,1.0000672,3252.5747,3227.6238,474
12527,2.526369609316733e-30,0.66042644,0.4242889,0.13954048,0.13962887,0.0002687192,0.9998343,3252.66,3219.5806,473
12528,2.9349360930440975e-30,0.66633517,0.37555093,0.17119652,0.23114163,0.00030455773,1.0000783,3252.8098,3243.5327,472
12529,3.442195543123769e-30,0.5635603,-0.13216951,0.209692,0.44056255,0.0003064207,1.000068,3252.9692,3089.5474,471
12530,3.5636221156385564e-30,0.42165434,-0.012669249,0.46798718,0.20685118,0.00029898732,0.99989897,3253.004,3249.0715,470
12531,3.807373514724434e-30,0.65435195,0.28790793,0.29989782,0.6123349,0.00022863777,1.0000373,3253.07,3243.5327,469
12532,4.619557679777742e-30,0.22659099,0.1963699,0.07121375,-0.029616162,0.00025445744,1.0000588,3253.2634,3240.9663,468
12533,4.9379454843089356e-30,0.93213266,0.5261408,0.2017366,0.282639,0.00020596813,1.0001373,3253.33,3223.4158,467
12534,5.001033861338711e-30,0.43133783,0.37628412,0.47105786,0.27342933,0.0002996408,0.99995035,3253.3428,3249.0715,466
12535,5.079788685216911e-30,0.8381745,0.15739346,0.0093632275,0.2886694,0.00026605453,0.9998857,3253.3584,3230.5425,465
12536,5.318376570310908e-30,0.3226002,-0.26863173,0.16099021,0.523045,0.00026505883,0.9999549,3253.4043,3243.5327,464
12537,5.319675160606061e-30,0.21362539,0.055118006,0.357569,0.20715208,0.00026501616,1.0001509,3253.4045,3249.0715,463
12538,6.069329750464859e-30,0.17971131,-0.22567321,0.17276664,0.27903974,0.00020046499,1.0000249,3253.5364,3246.5615,462
12539,6.181486186604092e-30,0.62755245,0.1425633,0.22891714,0.11994419,0.0003113397,1.0000956,3253.5547,3230.5425,461
12540,6.283430866987139e-30,0.4472902,0.23156565,0.48121172,0.17039417,0.00021420814,1.0002534,3253.571,3243.5327,460
