,,phi_1,theta_1,theta_2,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
17253,0.0,0.8288135,1.0146562,0.32826528,0.06616284,-0.00013112067,0.22194827,807.595,292.23798,997
17254,0.0,0.49760315,1.2348881,0.9279715,0.12949233,0.0006154909,-0.13416542,808.04645,166.41605,996
17255,0.0,0.4393552,0.40238765,0.5449009,0.13746345,0.00051503343,-0.47669297,808.0541,780.2619,995
17256,0.0,0.99915314,1.3608133,0.6724694,0.05882994,0.33453465,-0.2549055,808.11053,793.8589,994
17257,0.0,0.9491187,1.4447311,0.6898312,0.12191818,-0.005907747,0.015499295,808.3902,-2.1440039,993
17258,0.0,0.24334724,0.56846046,0.73267084,0.10615267,-0.00025793366,1.0485934,808.65894,806.46387,992
17259,0.0,0.14016335,0.7761123,0.67650586,0.06667438,-0.0006172748,0.7892147,808.69226,543.9724,991
17260,0.0,0.44124246,0.89846444,0.1742373,0.11721983,-0.0010643805,0.5971357,808.7405,756.71454,990
17261,0.0,0.49407455,0.84592897,0.50682765,0.121977486,-0.0013438497,0.52608055,808.75024,528.04474,989
17262,0.0,0.23812908,1.155953,0.4872531,0.12480984,-0.00042404613,-0.088728786,809.11816,687.5888,988
17263,0.0,0.9022696,0.43876654,0.678471,0.12200598,0.0019449297,0.081585765,809.43097,734.3432,987
17264,0.0,0.99127966,0.020473678,-0.5237245,0.102460675,-0.013902808,0.020057466,809.57056,806.46387,986
17265,0.0,0.7496972,1.0163567,0.4915965,0.097777456,0.0015882308,-0.478349,809.8985,-283.5166,985
17266,0.0,0.71343255,0.9754381,0.8155391,0.14139685,0.0003855661,-0.18817015,809.95483,676.12634,984
17267,0.0,0.26461884,0.58786815,0.75621164,0.058897138,-0.00031576958,0.91574496,810.39606,586.46515,983
17268,0.0,0.99985576,1.1534449,0.8959868,0.06037186,0.18706854,-0.13268143,811.63245,756.71454,982
17269,0.0,0.9964383,0.81524247,0.45787123,0.12128135,-0.020829407,0.20254491,811.86646,265.94,981
17270,0.0,0.9017584,1.4050789,0.82017744,0.10159425,-0.0024787388,-0.08854041,812.46094,394.75363,980
17271,0.0,0.6824893,0.38213605,0.38777855,0.12842102,-0.0014883826,0.33120975,813.30945,769.5005,979
17272,0.0,0.98944265,1.3869054,0.8939016,0.10129572,-0.013933754,-0.03721042,813.6877,708.7365,978
17273,0.0,0.9005921,1.0622858,0.897663,0.064637706,-0.00061750674,0.20235915,813.7595,756.71454,977
17274,0.0,0.9986899,1.177621,0.83736616,0.067552485,0.24464625,0.03044099,813.81445,708.7365,976
17275,0.0,0.99178016,0.2273381,0.16152942,0.11439702,0.050683495,-0.2337494,814.4441,515.13727,975
17276,0.0,0.8417721,0.9085732,0.9025469,0.07328024,0.0020125685,0.013367628,814.99927,745.46783,974
17277,0.0,0.99082714,0.3466663,0.5968098,0.13654979,0.027984975,-0.018238705,815.4523,365.13492,973
17278,0.0,0.5001518,1.0346982,0.29965594,0.11816864,0.00011318789,-0.39086655,815.4752,745.46783,972
17279,0.0,0.9985964,1.1910881,0.4488128,0.13020523,-0.044841535,-0.10038187,815.6125,613.98376,971
17280,0.0,0.9304471,0.81670326,0.05022754,0.081583194,-0.0052620918,0.29215273,815.7536,756.71454,970
17281,0.0,0.86772543,0.13939515,-0.095618755,0.12646095,0.0012778837,-0.15823519,816.62695,558.1257,969
17282,0.0,0.9704807,0.3785888,0.9570903,0.112314135,-0.00084319385,0.123404056,816.69525,-54.69899,968
17283,0.0,0.13449125,0.7843867,0.38340804,0.14061917,-2.3477383e-05,0.54456776,816.9735,626.34717,967
17284,0.0,0.27996156,0.57589763,0.7588654,0.062150694,-0.0008751881,0.9247161,817.0927,734.3432,966
17285,0.0,0.8976714,0.5211487,0.3021257,0.124007456,-0.0032105974,0.034821622,817.5424,558.1257,965
17286,0.0,0.98717636,0.6924232,0.12392816,0.1332905,0.014393317,0.020378673,818.0412,708.7365,964
17287,0.0,0.89473605,0.5087735,0.89468014,0.13386153,0.0035878848,-0.17273016,818.2172,676.12634,963
17288,0.0,0.9982833,0.7525647,0.528799,0.08898917,0.36564395,-0.14897911,818.6374,638.69336,962
17289,0.0,0.999215,0.2534568,0.5031419,0.14567451,-0.08016331,-0.027727453,819.298,377.62875,961
17290,0.0,0.91810006,1.0009385,0.7994456,0.11259136,0.00019508293,-0.22175078,819.6839,450.92584,960
17291,0.0,0.9953268,1.1497918,0.86817515,0.09377168,0.16255982,-0.33177242,819.779,558.1257,959
17292,0.0,0.9947347,0.12329132,0.7084596,0.09811619,-0.08274658,0.070609346,819.8855,411.2521,958
17293,0.0,0.9915484,0.18054357,0.52731913,0.07755938,-0.06269482,0.29306233,820.3971,638.69336,957
17294,0.0,0.92459816,0.8320575,0.34232217,0.10197272,-0.0014535317,-0.14477901,820.4643,450.92584,956
17295,0.0,-0.0658724,1.2779964,0.33662036,0.12218321,-0.00012466997,0.33700925,820.6287,793.8589,955
17296,0.0,0.07793907,0.5523674,0.76401234,0.096915446,-0.0003829015,-0.03531103,820.94,502.1562,954
17297,0.0,0.7467329,1.2327865,0.7405407,0.13133389,-0.0012512702,0.3484676,821.27325,806.46387,953
17298,0.0,0.20535709,0.9019854,0.41971707,0.1419023,-0.00028088325,0.51212853,821.36505,769.5005,952
17299,0.0,0.3001345,0.5718506,0.80235213,0.05798236,-0.00082193036,0.9598165,821.5483,613.98376,951
17300,0.0,0.9987518,1.0090857,0.8835891,0.10312535,0.35246813,-0.30711308,821.86255,687.5888,1000
17301,0.0,0.9978602,0.8180891,0.81932044,0.069518335,0.22679712,-0.33784953,821.98895,638.69336,999
17302,0.0,0.9825962,0.3913729,-0.22529112,0.13810986,-0.009204305,0.02556784,822.03406,652.5845,998
17303,0.0,0.6672897,1.1305566,0.22019443,0.11357788,0.0011274021,-0.26130372,822.2238,696.77454,997
17304,0.0,0.44776002,1.0840025,0.7144419,0.13535517,0.00086382637,-0.26700076,822.32666,599.16156,996
17305,0.0,0.9881508,1.3310232,0.5666876,0.0894367,-0.060778808,0.2395791,822.38605,303.5997,995
17306,0.0,-0.603746,0.34846762,0.580141,0.09903072,2.4311677e-05,-0.027032604,822.7482,780.2619,994
17307,0.0,0.99821615,1.1280748,0.8694077,0.08846959,0.3248214,-0.3608752,822.7935,292.23798,993
17308,0.0,0.38225326,1.1775724,0.56992936,0.1403073,-2.6650769e-05,0.26538682,822.91113,720.91864,992
17309,0.0,0.6592812,0.8293132,0.45325872,0.0624982,-0.0019783347,0.38844696,823.10504,769.5005,991
17310,0.0,0.99689084,0.99310625,0.585894,0.13357042,-0.078592874,0.22635205,823.10815,696.77454,990
17311,0.0,0.9986337,0.7292616,0.33666492,0.14131455,0.17326298,-0.040299565,823.4465,687.5888,989
17312,0.0,0.27902564,1.1669103,0.7636816,0.13761881,0.00037155853,-0.03250873,823.5184,477.8675,988
17313,0.0,0.20576712,0.11673501,0.6741798,0.10619832,-7.932792e-05,0.7368078,823.6642,586.46515,987
17314,0.0,0.99905217,0.3661912,0.73772275,0.115907714,-0.049421623,-0.13964693,823.6938,-148.02483,986
17315,0.0,0.99947864,0.58766836,0.7801665,0.12177037,0.19444871,0.115677394,823.81165,769.5005,985
17316,0.0,0.9983052,1.0850955,0.8495827,0.13126166,0.22685868,-0.18300955,824.0933,543.9724,984
17317,0.0,0.9890595,-0.2539693,0.2896782,0.11576333,0.022804739,-0.1657409,824.1183,780.2619,983
17318,0.0,0.9103769,0.87685615,0.38472983,0.13181314,-0.0015149894,-0.07826157,824.31915,780.2619,982
17319,0.0,0.269182,0.7058668,0.806115,0.063100696,-0.0008744768,0.7927088,824.4453,652.5845,981
17320,0.0,0.11883459,0.7305534,0.76350254,0.07800439,-0.0004406368,0.029603124,825.2017,626.34717,980
17321,0.0,0.4090727,0.78521913,0.77134925,0.042345077,-0.0008654613,0.4672097,825.2175,806.46387,979
17322,0.0,0.17760234,0.8257899,0.39189488,0.13978301,-0.0002929109,0.52706283,825.2812,613.98376,978
17323,0.0,0.9138712,0.39178953,0.63421226,0.12808163,-0.005871457,0.18191427,825.3729,599.16156,977
17324,0.0,0.98925674,1.3005702,0.77513677,0.10994056,0.069192335,-0.28592023,825.5599,708.7365,976
17325,0.0,0.13027336,0.49499473,0.5338372,0.13169597,0.00045662344,-0.92685366,825.6359,61.884445,975
17326,0.0,0.39735112,0.2927947,0.8952312,0.113890804,0.0010080974,-0.7746831,825.68036,-148.02483,974
17327,0.0,0.9977844,1.0354016,0.6890747,0.099501394,0.2548033,-0.07751078,825.76373,780.2619,973
17328,0.0,0.28746095,0.6456559,0.74215883,0.044695847,-0.00027569645,0.6926426,826.12585,821.5483,972
17329,0.0,0.74559253,-0.18111919,0.87380517,0.11774199,0.00101745,-0.004875712,826.1402,745.46783,971
17330,0.0,0.9798477,0.59583193,0.8569627,0.12117655,0.027153218,-0.2958832,826.3027,394.75363,970
17331,0.0,0.99574405,0.87513614,0.13145824,0.13653673,0.07053884,-0.15902832,826.6594,652.5845,969
17332,0.0,0.17533728,0.82728636,0.48761222,0.13765232,-0.00036327142,0.5260299,826.81366,329.08728,968
17333,0.0,0.96451646,0.039312392,0.57564026,0.13549162,0.0037215855,0.02979997,826.9311,543.9724,967
17334,0.0,0.46620226,0.6109421,0.39903167,0.0879565,0.00034812995,0.17834532,826.9888,662.1991,966
17335,0.0,0.9992595,1.1334453,0.81163245,0.076456286,0.2961303,-0.28212285,828.3592,15.7568245,965
17336,0.0,0.9701945,-0.3566727,0.63257354,0.099091835,-0.012221853,0.22383934,828.6321,745.46783,964
17337,0.0,0.5900508,0.27717957,0.25470102,0.117479354,-0.0004541635,-0.042090304,828.72797,676.12634,963
17338,0.0,0.9989422,1.021588,0.5193164,0.08699057,0.057750396,-0.2291421,829.03516,638.69336,962
17339,0.0,0.9985279,1.2723439,0.72741085,0.11456191,0.08629459,0.13167638,829.1318,198.23062,961
17340,0.0,0.99144834,0.91597253,0.37833253,0.13482487,-0.012061963,-0.06728256,829.3862,423.2483,960
17341,0.0,0.9942378,0.6076864,0.79117626,0.1290897,-0.00795298,-0.11328023,829.65515,734.3432,959
17342,0.0,0.9876934,1.1246127,0.6944708,0.11667901,-0.056958467,0.38110566,829.93634,515.13727,958
17343,0.0,0.7618912,0.89505935,0.46914718,0.14509954,-0.00052703737,0.051191583,830.117,571.4861,957
17344,0.0,0.74631584,0.051157113,0.7825115,0.097638994,-0.00027143728,-0.16513501,830.2362,477.8675,956
17345,0.0,0.9973189,0.39026618,0.47483534,0.13514586,-0.12269413,0.20295545,830.36646,687.5888,955
17346,0.0,0.9618414,0.86177874,0.21630788,0.13400035,-0.006081162,0.19296545,830.5359,734.3432,954
17347,0.0,0.97365814,0.7769771,0.7749461,0.09065315,0.003092857,0.1701271,831.0528,543.9724,953
17348,0.0,0.8334193,0.8738796,0.4773361,0.111595705,0.0010615508,0.12505181,831.1001,756.71454,952
17349,0.0,0.68468887,0.53104466,-0.19985525,0.1431008,1.5772664e-05,0.022320012,831.2414,450.92584,951
17350,0.0,0.9963415,0.5274703,0.79767615,0.11851193,0.104603544,-0.03365716,831.3544,769.5005,1000
17351,0.0,0.47547746,0.08759043,0.85633016,0.12297888,0.0004068613,0.048227977,831.416,696.77454,999
17352,0.0,0.9715884,-0.08311345,0.5602897,0.13697262,0.0004892469,0.07241461,831.4848,793.8589,998
17353,0.0,0.57832175,0.89381415,0.8270122,0.13650954,0.00025791,0.08965851,831.54474,708.7365,997
17354,0.0,0.93472344,1.090166,0.9387576,0.09000467,0.0009427116,0.048271768,831.93414,277.9698,996
17355,0.0,0.9854601,1.0094162,0.8551674,0.11621146,-0.031956468,0.32591432,832.0139,182.29208,995
17356,0.0,0.98298883,0.679057,-0.061001614,0.10872908,0.028204905,-0.16918178,832.1241,821.5483,994
17357,0.0,0.9973145,0.74325097,0.6788193,0.10049548,0.29137123,-0.3487668,832.3379,613.98376,993
17358,0.0,0.8799331,0.80967385,0.7736841,0.13104624,0.004422187,-0.25126052,832.8986,638.69336,992
17359,0.0,0.9996623,0.5835937,0.7722533,0.12127738,0.19407612,0.12781812,833.01495,821.5483,991
17360,0.0,0.142664,1.3132311,0.4639851,0.12542331,-0.00021463892,1.4199924,833.15515,676.12634,990
17361,0.0,0.94249415,0.3600545,0.48948395,0.13004571,-0.0058547477,0.23703383,833.32526,696.77454,989
17362,0.0,0.93783605,-0.13511187,0.6951651,0.14423172,0.0006333859,0.022969328,833.3281,411.2521,988
17363,0.0,0.6632634,1.1240747,0.20765524,0.11033184,0.0008366578,-0.22834007,833.61505,806.46387,987
17364,0.0,0.9948704,1.0198561,0.67031014,0.07604321,0.16029376,-0.343735,833.7287,438.3204,986
17365,0.0,0.25022987,0.7399647,0.7643442,0.10088563,-0.00046922505,1.262286,833.7918,-344.48685,985
17366,0.0,0.62777287,0.9983456,0.8230508,0.13155071,0.0002297207,0.15183085,834.2165,708.7365,984
17367,0.0,0.21267018,0.7200845,0.77061725,0.102886975,-0.00092259416,1.3406688,834.2259,528.04474,983
17368,0.0,0.9294073,0.28442374,0.740818,0.13893586,0.0028040619,-0.160445,834.3235,769.5005,982
17369,0.0,0.84255564,0.34838244,-0.16247569,0.14011618,-0.0011404145,0.09839627,834.727,696.77454,981
17370,0.0,0.9880225,0.27386636,0.6513436,0.14197543,0.014617712,-0.12011707,834.8055,687.5888,980
17371,0.0,0.5897144,0.806754,0.38588196,0.14352413,-0.00038716412,0.085409716,834.8464,708.7365,979
17372,0.0,0.9857165,1.0691344,0.5390575,0.12001765,-0.037169863,0.11421819,834.96924,558.1257,978
17373,0.0,0.9937574,0.32857552,0.882715,0.097536094,0.03906893,0.051407784,835.11884,793.8589,977
17374,0.0,0.36669487,0.58717996,0.74961746,0.060737405,-0.0006072615,0.78449494,835.19946,-476.50357,976
17375,0.0,0.9954458,-0.051756736,0.24976209,0.14269705,0.015623197,0.0085196905,835.40393,502.1562,975
17376,0.0,0.99905616,1.2627082,0.9117737,0.06731704,0.17642872,-0.10758495,835.5855,769.5005,974
17377,0.0,0.9979193,1.1381143,0.86581475,0.08732285,0.3205661,-0.35549733,835.80414,821.5483,973
17378,0.0,0.47418606,0.004537423,0.7127876,0.053689793,-0.00013797503,-0.16909517,835.84204,831.2414,972
17379,0.0,0.8436492,0.22678827,0.27994946,0.13072206,-9.009874e-05,0.11655799,836.0895,586.46515,971
17380,0.0,-0.08750915,0.30671018,0.5639392,0.07775392,0.000104148,-0.7215117,836.3404,365.13492,970
17381,0.0,0.96609515,0.8234279,0.6759205,0.12757173,-0.016679028,0.29939052,836.45374,696.77454,969
17382,0.0,0.8539753,0.3134223,0.3853808,0.069254644,-0.0025060836,0.060717456,836.5454,515.13727,968
17383,0.0,0.25766474,0.3982468,0.7934326,0.13906737,0.00016572102,-0.41455615,836.5702,652.5845,967
17384,0.0,0.27218893,0.2954271,0.7005042,0.06610528,-0.0001410763,-0.35613668,836.7024,745.46783,966
17385,0.0,0.5054908,0.44129583,0.93130887,0.069229655,-0.000112709655,-0.24991113,837.10864,720.91864,965
17386,0.0,0.9817664,0.110428795,0.6004946,0.1449226,0.0019990087,0.012698107,837.82117,708.7365,964
17387,0.0,0.9933854,0.9098525,0.53385025,0.043285288,0.082293384,-0.25334173,837.8229,411.2521,963
17388,0.0,0.9375303,0.9141306,0.87156326,0.06382156,-0.009435506,0.33871895,838.11743,745.46783,962
17389,0.0,0.88406795,0.27329874,0.8416003,0.13269141,0.0035434526,-0.20201708,838.16595,780.2619,961
17390,0.0,0.9990848,1.0637705,0.76256853,0.09321193,0.16988541,0.14284879,838.2246,277.9698,960
17391,0.0,0.65611935,1.2578021,0.5177772,0.124533646,0.0016147215,-0.46823296,838.3521,626.34717,959
17392,0.0,0.9973125,1.1762339,0.7799914,0.12566124,0.17348771,-0.26731858,838.5171,182.29208,958
17393,0.0,0.99961,1.1695169,0.8404981,0.08115179,0.3314285,0.13883488,838.90027,831.2414,957
17394,0.0,0.9980712,0.8499869,0.8483195,0.064742304,0.2339121,-0.30214742,839.57404,15.7568245,956
17395,0.0,0.9938985,1.138843,0.67176366,0.08642951,0.009566876,0.18916976,840.1506,780.2619,955
17396,0.0,0.97887456,0.36315376,0.92741156,0.1282344,-0.013533988,0.09172011,840.5034,515.13727,954
17397,0.0,0.9652559,1.2635468,0.88661444,0.11610617,0.0074689123,-0.018895766,840.6664,676.12634,953
17398,0.0,0.46386126,0.56980515,0.71101266,0.10093047,-0.0008024847,0.6950851,840.819,265.94,952
17399,0.0,0.62934643,0.09663548,0.31219128,0.13960907,0.000102512175,0.048382174,841.01373,438.3204,951
17400,0.0,0.9965234,0.81989306,0.78812957,0.073653445,0.21281663,-0.27956533,841.15936,734.3432,1000
17401,0.0,0.9919264,1.072147,0.45754784,0.11211901,0.0023612892,0.17236128,841.21625,831.2414,999
17402,0.0,0.98145974,0.80809253,0.79901737,0.09558184,-0.006393678,-0.14410032,841.32794,626.34717,998
17403,0.0,0.9971086,1.1200454,0.6740502,0.110848494,0.21421526,-0.37640557,841.4856,571.4861,997
17404,0.0,0.75943506,0.43698004,0.22815569,0.10458145,0.0023088176,-0.26592484,841.8289,831.2414,996
17405,0.0,0.9957314,-0.10017219,0.48011637,0.1201392,-0.039789937,0.16492398,842.11926,806.46387,995
17406,0.0,0.4032146,0.95256484,0.5119599,0.13651393,-0.00050743355,0.18416029,842.30194,225.49716,994
17407,0.0,0.29910275,0.9776581,0.46837953,0.12629355,-0.0003675022,-0.055642582,842.3202,793.8589,993
17408,0.0,0.99719363,1.2625037,0.7982517,0.08403286,0.27692014,-0.31602803,842.8125,806.46387,992
17409,0.0,0.99587256,0.7619427,-0.08856733,0.11459098,0.055855434,-0.019781267,843.00165,687.5888,991
17410,0.0,0.87396145,1.4071028,0.57492405,0.080155246,-0.004680069,0.28717515,843.0098,831.2414,990
17411,0.0,-0.094878,0.25713208,0.7827212,0.12796183,0.00022104496,0.6087259,843.0229,662.1991,989
17412,0.0,0.95001185,0.61489743,0.6445953,0.11903178,0.011703999,-0.329385,843.0395,793.8589,988
17413,0.0,0.92030805,0.5151173,0.730642,0.12678479,-0.0067806123,0.24098676,843.0662,821.5483,987
17414,0.0,0.077325664,1.1973755,0.8055726,0.03976764,-0.0002994168,0.095771715,843.1401,821.5483,986
17415,0.0,0.14312382,1.325573,0.45669866,0.120609716,-0.00019007432,1.3831035,843.32214,720.91864,985
17416,0.0,0.506124,0.56084776,0.8387046,0.04870937,0.0002702304,0.15524729,843.33624,502.1562,984
17417,0.0,0.17513725,0.8613387,0.83745867,0.11852824,-0.00019791203,1.2989963,843.85785,626.34717,983
17418,0.0,0.48977393,0.2409158,0.7369116,0.07206441,-0.0005231352,-0.046813194,843.917,571.4861,982
17419,0.0,0.9902433,0.03922024,0.51410836,0.04880173,0.012580745,-0.15389262,843.9219,756.71454,981
17420,0.0,0.8491922,0.12887171,0.69049114,0.13250668,-0.0007984472,-0.048796795,844.04584,-209.70354,980
17421,0.0,0.9774468,0.60033065,0.87648124,0.06634768,0.002468725,0.1351606,844.60767,240.6653,979
17422,0.0,0.99969983,1.0791781,0.75571233,0.0624407,0.18788068,0.15985042,844.6143,841.01373,978
17423,0.0,0.99976057,1.3070326,0.71493644,0.059863787,0.31593135,-0.19190107,844.6921,841.01373,977
17424,0.0,-0.032520384,0.54810196,0.7061458,0.08632712,0.00033039646,0.0441302,845.2938,696.77454,976
17425,0.0,0.99428207,0.93657243,0.7488427,0.07141151,-0.006855666,0.21279384,845.426,613.98376,975
17426,0.0,0.9998551,1.2092865,0.38059527,0.1294289,-0.01591445,-0.0091403015,845.45825,599.16156,974
17427,0.0,0.9928443,1.0716276,0.24873707,0.12551814,-0.031564504,0.025696967,845.4909,558.1257,973
17428,0.0,0.89172983,0.86548394,0.3581018,0.070548475,-0.006326503,0.36266956,845.5252,676.12634,972
17429,0.0,0.6876307,0.38504794,0.41713363,0.1262912,-0.000849653,0.2938286,845.67004,240.6653,971
17430,0.0,0.99946225,0.600598,0.7929733,0.11224685,0.20495392,0.118794836,845.93567,831.2414,970
17431,0.0,0.99824095,0.7619286,0.7733465,0.067887805,0.23818955,-0.32113716,846.6609,662.1991,969
17432,0.0,0.42436287,0.9125168,0.18583632,0.11570804,-0.00090040924,0.603483,846.71106,599.16156,968
17433,0.0,0.95966136,1.0005342,0.41018644,0.12452167,-0.014262363,0.24323173,846.8169,676.12634,967
17434,0.0,0.99702376,0.6356496,0.701631,0.06817334,0.21688388,-0.34503424,846.8906,734.3432,966
17435,0.0,0.90457106,1.171569,0.3179994,0.101614326,-0.005366883,0.17366244,846.99164,166.41605,965
17436,0.0,0.5819486,0.5346354,0.8337318,0.12643874,0.0013019352,-0.37529647,847.615,696.77454,964
17437,0.0,0.95167863,0.3261479,0.88933927,0.103192545,-0.0053377245,-0.03509187,847.9197,831.2414,963
17438,0.0,0.12841049,0.49723086,0.49557284,0.13403942,0.00021363376,-1.0361909,847.94183,240.6653,962
17439,0.0,0.99715346,0.84826607,0.76805913,0.065205075,0.23550546,-0.34330285,848.0671,411.2521,961
17440,0.0,0.18586668,0.44944048,0.47004536,0.12901591,0.000489446,-1.0162504,848.0841,841.01373,960
17441,0.0,0.11926935,0.4434637,0.5464086,0.13365379,0.00033339535,-0.96359426,848.14404,477.8675,959
17442,0.0,0.9996609,0.63388556,0.7883009,0.11777931,0.2074619,0.12573305,848.3954,662.1991,958
17443,0.0,0.99698526,0.793652,0.7670893,0.067845136,0.23943597,-0.31079182,848.43195,638.69336,957
17444,0.0,0.5065964,1.4375798,0.8067715,0.08729138,0.001690739,-0.7904489,848.6347,793.8589,956
17445,0.0,0.39532357,0.7715999,0.76377016,0.043499168,-9.6894124e-05,0.3986937,849.6289,652.5845,955
17446,0.0,0.9896595,0.47477424,0.64720637,0.09811969,-0.012593078,-0.11474239,849.6975,756.71454,954
17447,0.0,0.2793703,1.4725069,0.85075927,0.0945024,-4.9511604e-05,-0.7154077,849.82983,-464.57983,953
17448,0.0,0.97036034,0.5511676,0.075148515,0.13298622,0.0073524904,-0.030903699,849.85394,676.12634,952
17449,0.0,0.42999974,0.92978793,0.17896813,0.10011906,0.0011821736,-0.7267272,850.0,652.5845,951
17450,0.0,0.99915963,1.1859409,0.8541135,0.0873346,0.3371997,-0.28545004,850.0759,780.2619,1000
17451,0.0,0.110774346,0.45031437,0.80691904,0.10575918,0.00042736682,-0.26786155,850.4773,756.71454,999
17452,0.0,0.568837,0.86851054,0.86314696,0.1345493,0.00021903004,0.034070533,850.98676,528.04474,998
17453,0.0,0.884344,0.7962209,0.7116623,0.12278936,-0.001773898,-0.06437536,851.24194,638.69336,997
17454,0.0,0.81464076,0.5047141,0.8298133,0.12580869,-0.0012719356,0.2583057,851.3075,687.5888,996
17455,0.0,0.807489,0.28060305,0.7348726,0.0732559,0.00077293295,0.11454365,851.41504,315.50336,995
17456,0.0,0.39763963,1.0504131,0.9109012,0.046563543,0.0001542353,0.19395709,851.95636,821.5483,994
17457,0.0,0.15195483,1.3051127,0.48089907,0.12676466,-0.0004894857,1.3856643,852.0663,377.62875,993
17458,0.0,0.9585625,1.1729333,0.8940173,0.08483671,0.014290529,-0.31311184,852.0698,850.0,992
17459,0.0,0.9003082,0.7184842,0.7526661,0.1349898,0.0010177454,0.044867214,852.18335,477.8675,991
