,,phi_1,phi_2,sigma,mu,init_y_1,init_y_2,logL,logL_birth,nlive
labels,,$\phi_1$,$\phi_2$,$\sigma$,$\mu$,$y_1$,$y_2$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
28012,0.004172159965442624,0.57282573,0.27300373,0.99380153,15.360524,8.1941,19.272503,-629.4774,-629.5959,788
28013,0.0041721599654388295,0.58559155,0.26418534,0.98575824,15.183131,9.414444,19.032484,-629.4774,-629.4982,787
28014,0.004172669293394466,0.57460475,0.28611836,0.9904751,15.395449,8.899811,17.276121,-629.4773,-629.5014,786
28015,0.004172923980687706,0.5942816,0.25923187,0.96819127,15.282063,7.782197,22.28213,-629.47723,-629.5713,785
28016,0.004172923980690552,0.5881233,0.27471197,0.98474246,15.402148,10.737715,15.075088,-629.47723,-629.5298,784
28017,0.004172923980692449,0.5850495,0.26480013,0.9627763,15.291666,9.106604,17.49354,-629.47723,-629.52625,783
28018,0.0041731786835324655,0.56879747,0.28604245,0.98305386,15.387311,10.927069,14.300217,-629.4772,-629.51544,782
28019,0.004173433401921155,0.5590646,0.28921014,0.981999,15.20135,9.410505,17.253647,-629.4771,-629.53906,781
28020,0.004173433401922578,0.57825255,0.26917803,0.97968113,15.286329,10.3101635,13.898259,-629.4771,-629.57635,780
28021,0.004173688135852352,0.59321123,0.27213714,0.98863935,15.213217,9.151306,17.874847,-629.47705,-629.6012,779
28022,0.00417419765036314,0.5991188,0.26696554,0.9785452,15.233644,10.019069,16.36199,-629.4769,-629.8074,778
28023,0.004174197650363615,0.59248316,0.26938438,0.9785917,15.363055,9.281302,16.271963,-629.4769,-629.58124,777
28024,0.0041744524309460535,0.5799434,0.27330443,0.9743836,15.19366,7.70009,21.567003,-629.47687,-629.53906,776
28025,0.004174707227081913,0.56390595,0.27892774,0.9816821,15.343207,8.739418,19.705757,-629.4768,-629.4914,775
28026,0.004175216866002503,0.5759921,0.28060213,0.97205687,15.174748,8.475517,19.907627,-629.4767,-629.6132,774
28027,0.004175726567139621,0.5971081,0.25266165,0.9907606,15.237038,9.112919,18.456446,-629.47656,-629.56683,773
28028,0.004176236330500389,0.5778005,0.27695873,0.9874395,15.149233,8.859422,18.023249,-629.47644,-629.6897,772
28029,0.00417674615608813,0.5864138,0.27173635,0.9666919,15.182348,9.238707,18.449064,-629.4763,-629.53906,771
28030,0.004177001092219963,0.5988325,0.26505122,0.97107095,15.338636,9.107855,17.637188,-629.47626,-629.5051,770
28031,0.004177511011171428,0.5669884,0.28652462,0.9741263,15.190413,9.111061,18.715677,-629.47614,-629.58496,769
28032,0.00417776599398916,0.57211614,0.2703592,0.97605866,15.204096,8.48625,20.036997,-629.4761,-629.51544,768
28033,0.004178020992369333,0.57399124,0.27822998,0.99688125,15.24223,9.43735,16.677708,-629.476,-629.5119,767
28034,0.004178531035827927,0.56585014,0.2756751,0.9772888,15.404299,9.402364,16.534954,-629.4759,-629.5119,766
28035,0.00417929621776524,0.5835521,0.2748204,0.9868016,15.459572,8.7840395,17.716854,-629.4757,-630.0667,765
28036,0.0041795513095457095,0.56781083,0.27515808,0.9836858,15.365445,7.6860085,20.789112,-629.47565,-629.58954,764
28037,0.004179806416897647,0.5790873,0.2811322,0.9736954,15.173768,8.89236,17.677603,-629.4756,-629.52185,763
28038,0.0041803166783178245,0.5816444,0.2789342,0.9804093,15.218176,8.619466,20.639473,-629.47546,-629.5014,762
28039,0.0041803166783183,0.5731825,0.28505,0.97411984,15.471312,8.757186,18.67966,-629.47546,-629.6842,761
28040,0.004180571832387491,0.56158787,0.2912731,0.970384,15.31167,8.66121,17.717823,-629.4754,-629.6132,760
28041,0.004180827002031476,0.55931383,0.29278466,0.97399884,15.328922,10.388234,15.362641,-629.47534,-629.6704,759
28042,0.004180827002033853,0.5636381,0.28491673,0.985851,15.253437,10.448079,14.3036175,-629.47534,-629.53906,758
28043,0.004180827002032427,0.5758453,0.28842863,0.9921129,15.293389,9.597317,17.503752,-629.47534,-629.5512,757
28044,0.004181847836353936,0.60662097,0.25081694,0.9776584,15.294325,9.467022,18.72677,-629.4751,-629.52185,756
28045,0.004182613625673548,0.575241,0.26775825,0.97933006,15.271483,7.893768,21.934156,-629.4749,-629.4982,755
28046,0.004182868919942034,0.5846122,0.27494395,0.9897817,15.466635,9.741802,16.621037,-629.47485,-629.8074,754
28047,0.004182868919942034,0.59254056,0.25779283,0.9819871,15.339358,7.73206,23.200668,-629.47485,-629.49493,753
28048,0.0041831242297929215,0.6037727,0.25449908,0.9900627,15.266415,8.909305,19.418327,-629.4748,-629.7178,752
28049,0.004183890252842844,0.58253497,0.28466353,0.9834507,15.383464,8.467801,19.467903,-629.4746,-629.53467,751
28050,0.00418414562502809,0.6060834,0.254524,0.98036814,15.237476,8.91647,19.38716,-629.47455,-629.91644,750
28051,0.004184911835122471,0.56797534,0.2787639,0.9884241,15.367061,9.850361,15.013399,-629.47437,-629.56683,749
28052,0.004185422719802592,0.5845475,0.273556,0.9857885,15.432358,9.019735,19.867533,-629.47424,-629.56683,748
28053,0.004185678185525528,0.58351666,0.2677904,0.98224646,15.140022,9.441619,16.913086,-629.4742,-630.49054,747
28054,0.004185678185524577,0.57721037,0.2738185,0.97873545,15.267819,10.022429,18.048656,-629.4742,-629.49493,746
28055,0.004185933666842758,0.5970409,0.25467944,0.9921885,15.30572,9.867211,17.324797,-629.4741,-629.6452,745
28056,0.004186189163754282,0.5859792,0.26367986,0.9926562,15.208666,8.742665,18.393467,-629.47406,-629.92816,744
28057,0.004186189163756661,0.5881405,0.2764232,0.9865133,15.412824,9.766424,15.811469,-629.47406,-629.49493,743
28058,0.004186955748068895,0.5697538,0.28552982,0.9960588,15.266099,9.64233,17.212683,-629.4739,-629.77496,742
28059,0.004187466882262958,0.59604913,0.25956786,0.99009895,15.378739,9.513316,16.488937,-629.47375,-629.5119,741
28060,0.00418746688226153,0.5797811,0.27172217,0.9967895,15.33797,8.038896,20.333914,-629.47375,-629.51886,740
28061,0.004187466882258198,0.59384876,0.26745844,0.9682935,15.2520075,8.330544,20.827707,-629.47375,-629.5471,739
28062,0.004187466882261054,0.5748981,0.28972423,0.9782233,15.432768,9.344879,16.778627,-629.47375,-629.5014,738
28063,0.0041877224727545235,0.5837271,0.27067396,0.9917057,15.287408,7.6527452,20.560665,-629.4737,-629.8162,737
28064,0.004188233700548622,0.5694492,0.28905708,0.9878705,15.258529,8.989034,19.222433,-629.4736,-629.52625,736
28065,0.004189256343374979,0.5877171,0.27588964,0.98420364,15.387933,7.781218,21.017004,-629.4733,-629.6452,735
28066,0.004190023489354092,0.5774207,0.28177103,0.9967184,15.24974,9.26348,17.41546,-629.47314,-630.0402,734
28067,0.004190534998049721,0.5746333,0.2743401,0.9671593,15.350982,9.620129,15.55352,-629.473,-629.5512,733
28068,0.0041905349980444805,0.5796039,0.26722178,0.985375,15.431535,10.0685,15.344946,-629.473,-629.52625,732
28069,0.004190790775806591,0.5928403,0.25994638,0.99238795,15.34889,9.999392,17.409918,-629.47296,-629.55566,731
28070,0.004191814042992255,0.5810295,0.26128942,0.9694607,15.318134,8.99685,19.584785,-629.4727,-629.4914,730
28071,0.004192069898826314,0.56804913,0.28961197,0.9850507,15.168464,9.532392,16.82629,-629.47266,-629.58954,729
28072,0.0041920698988277445,0.5918213,0.26282507,0.991151,15.436475,8.638817,20.158117,-629.47266,-629.49493,728
28073,0.004193093478336474,0.5716606,0.2841018,0.992315,15.351977,9.772099,17.72437,-629.4724,-629.51886,727
28074,0.004193605361810922,0.573954,0.28230616,0.97701854,15.272784,10.501977,16.57206,-629.4723,-629.52185,726
28075,0.004194117307775913,0.5741935,0.2814687,0.992082,15.336763,9.922073,14.867274,-629.47217,-629.5085,725
28076,0.004194885343901869,0.59492415,0.2609556,0.9665858,15.377759,8.548074,20.617706,-629.472,-629.53906,724
28077,0.0041948853439023465,0.580176,0.26721185,0.97615004,15.315396,10.333994,13.990117,-629.472,-629.52625,723
28078,0.004195141387199459,0.58303595,0.2649873,0.98464334,15.271067,7.2372,21.748732,-629.4719,-629.4982,722
28079,0.004195397446121828,0.5927802,0.2506103,0.97750765,15.382824,8.673395,20.045433,-629.47186,-629.52185,721
28080,0.004195653520677086,0.59418005,0.2560468,0.9782669,15.357215,7.208154,23.33221,-629.4718,-629.55566,720
28081,0.004197190296262112,0.5911024,0.26829284,0.9805059,15.460722,10.158045,16.471024,-629.47144,-629.53906,719
28082,0.00419744648024569,0.57533973,0.27917424,0.98818725,15.160278,10.035334,16.496216,-629.4714,-629.6452,718
28083,0.004197446480244736,0.57020336,0.2772048,0.976053,15.39381,9.735694,15.080365,-629.4714,-629.5051,717
28084,0.004198215126017143,0.58191913,0.2697806,0.9715927,15.293895,10.728561,13.604533,-629.4712,-629.4982,716
28085,0.004198471372553751,0.5675159,0.29235432,0.984902,15.340193,9.432298,18.28418,-629.4711,-629.69763,715
28086,0.0041989839125518855,0.5692752,0.2800586,0.96864814,15.2714205,10.13009,14.71946,-629.471,-629.5119,714
28087,0.004199240206010545,0.56696916,0.2845288,0.96345145,15.325065,9.138695,17.372435,-629.47095,-629.53467,713
28088,0.004199240206009113,0.56946063,0.27009147,0.9820382,15.333681,8.436858,18.343822,-629.47095,-629.4982,712
28089,0.0041994965151135495,0.5870799,0.26481628,0.9867339,15.358501,9.880498,14.914688,-629.4709,-629.54285,711
28090,0.004200521907983802,0.5720559,0.29426005,0.9746462,15.3054495,9.510608,16.696207,-629.47064,-629.56085,710
28091,0.0042005219079818915,0.5762956,0.2794589,0.98882836,15.150244,9.213955,18.095238,-629.47064,-629.5085,709
28092,0.0042005219079795045,0.59087753,0.25467333,0.9829641,15.202598,8.810993,20.050177,-629.47064,-629.7379,708
28093,0.004201034698300985,0.5604212,0.2955761,0.97268677,15.272567,9.310487,16.550348,-629.4705,-629.4914,707
28094,0.004201291116936836,0.5911096,0.2611179,0.9730236,15.466814,8.972661,19.009518,-629.47046,-629.5051,706
28095,0.004201291116935403,0.5581173,0.2845495,0.97948855,15.372115,9.350327,17.304258,-629.47046,-629.51886,705
28096,0.0042012911169344485,0.5935437,0.2563017,0.98410106,15.312265,10.385522,16.681725,-629.47046,-629.51544,704
28097,0.004201291116938269,0.60387886,0.25670528,0.98295194,15.301268,8.382864,21.488735,-629.47046,-629.5119,703
28098,0.0042015475512261055,0.59367675,0.26940468,0.9891573,15.215108,8.862761,19.75772,-629.4704,-629.51544,702
28099,0.004201804001160672,0.57116044,0.28211468,0.9786811,15.349025,7.4269896,20.797003,-629.47034,-629.6132,701
28100,0.004202060466747222,0.5685016,0.28347647,0.9831698,15.4704895,8.838911,18.619211,-629.4703,-629.57635,700
28101,0.004202060466748177,0.56896394,0.2864447,0.9886051,15.431818,10.090641,15.363139,-629.4703,-629.54285,699
28102,0.004202829957450307,0.59203845,0.26139426,0.9686283,15.418416,8.934048,17.968979,-629.4701,-629.5471,698
28103,0.004203343029531395,0.581448,0.27620006,0.98606,15.458257,9.086115,19.26581,-629.47,-629.5085,697
28104,0.0042035995890566035,0.5863262,0.26399648,0.98791355,15.406198,10.310859,16.409101,-629.4699,-629.52185,696
28105,0.0042041127550921185,0.59742236,0.25118867,0.97787166,15.37716,8.726121,18.56148,-629.4698,-629.5085,695
28106,0.004204625983772839,0.5857176,0.27670428,0.9732943,15.45739,8.788049,18.256659,-629.46967,-629.6772,694
28107,0.004204625983774751,0.55594325,0.2918837,0.9790597,15.31314,8.618698,18.6866,-629.46967,-629.55566,693
28108,0.004205139275112628,0.59426856,0.2683935,0.9912107,15.241614,8.772698,18.609642,-629.46954,-629.57635,692
28109,0.004205139275110238,0.5856323,0.25916898,0.9774375,15.233296,8.690925,18.002714,-629.46954,-629.57635,691
28110,0.004205395944277223,0.5687663,0.27736002,0.9903505,15.280613,10.4709635,15.390788,-629.4695,-629.51544,690
28111,0.004205652629107182,0.5896401,0.26495132,0.99612385,15.372522,9.030805,17.79847,-629.4694,-629.6202,689
28112,0.004205909329607287,0.5680416,0.28266883,0.9776758,15.29621,9.798598,14.65818,-629.46936,-629.53467,688
28113,0.004206422777611241,0.58483815,0.26529458,0.98765874,15.430249,8.797525,20.23525,-629.46924,-629.8074,687
28114,0.00420719306714183,0.571347,0.2845024,0.96697015,15.253269,9.833287,17.353765,-629.46906,-629.7232,686
28115,0.004207193067146135,0.5900763,0.26149583,0.99172646,15.266942,9.416306,19.210087,-629.46906,-629.53906,685
28116,0.004207193067150439,0.5662053,0.28735155,0.9748848,15.363596,9.901563,14.7121315,-629.46906,-629.5085,684
28117,0.004207449861671421,0.5618883,0.2915543,0.9858009,15.233817,8.888359,17.31172,-629.469,-629.5512,683
28118,0.004207449861669986,0.56724405,0.29392138,0.9833586,15.258321,10.272763,14.8241625,-629.469,-629.7178,682
28119,0.004207449861667594,0.5955687,0.2618912,0.96888554,15.196381,8.897152,19.18882,-629.469,-629.6273,681
28120,0.004207706671861591,0.5935327,0.26804796,0.9837675,15.464646,8.733349,19.677864,-629.46893,-629.5014,680
28121,0.004207706671862069,0.5822098,0.25951943,0.98304915,15.255949,9.980378,15.73998,-629.46893,-629.4914,679
28122,0.004208220339284415,0.5630169,0.2785158,0.9752349,15.29416,9.843782,15.5429535,-629.4688,-630.0275,678
28123,0.004208734069413175,0.58650213,0.2745463,0.9780369,15.344127,9.533463,15.473941,-629.4687,-629.5014,677
28124,0.004208734069413175,0.57921386,0.2817073,0.9653779,15.401014,9.003353,18.213175,-629.4687,-629.5119,676
28125,0.00420873406941174,0.59797764,0.26392096,0.98951906,15.3294735,8.468868,19.152765,-629.4687,-629.6452,675
28126,0.004209247862251218,0.57310945,0.28056058,0.9761018,15.342127,11.049624,14.617214,-629.46857,-629.7379,674
28127,0.004209761717816248,0.57791334,0.27276316,0.98635906,15.478869,9.2883,17.136826,-629.46844,-629.5051,673
28128,0.004210018669124315,0.5887832,0.2725352,0.98009545,15.345632,8.369538,21.544569,-629.4684,-629.4914,672
28129,0.004210018669127187,0.5904266,0.26756507,0.9732834,15.201016,9.104039,17.121365,-629.4684,-629.5085,671
28130,0.004210275636115924,0.5830004,0.27910164,0.9884332,15.4097,9.221018,19.063984,-629.4683,-629.51886,670
28131,0.004210532618790596,0.5815136,0.27609578,0.9777989,15.141459,9.981421,15.897785,-629.46826,-629.4982,669
28132,0.004211303660928788,0.56345,0.29262638,0.9805844,15.359545,8.5069895,17.840668,-629.4681,-629.55566,668
28133,0.004211560706345764,0.57544035,0.27727106,0.9811366,15.479729,9.954522,16.44223,-629.468,-629.49493,667
28134,0.00421156070634337,0.5813863,0.28233963,0.98567027,15.218639,8.917516,17.494436,-629.468,-629.52185,666
28135,0.00421181776745394,0.5805707,0.26857623,0.9950326,15.337179,8.905725,17.397188,-629.46796,-629.4982,665
28136,0.0042118177674558555,0.5828397,0.2757949,0.99728966,15.336958,8.573296,19.492605,-629.46796,-629.5119,664
28137,0.00421207484426098,0.578024,0.263269,0.9701472,15.341549,9.379309,16.815472,-629.4679,-629.55566,663
28138,0.004213103308384396,0.5871516,0.2604847,0.9663333,15.321678,9.942437,16.029383,-629.46765,-629.52625,662
28139,0.004213874821270134,0.584008,0.27423483,0.9750708,15.169223,8.199464,19.88566,-629.46747,-629.51544,661
28140,0.004213874821269176,0.58270067,0.2730247,0.9792392,15.15499,8.27441,20.600004,-629.46747,-629.84265,660
28141,0.004214132023625465,0.5638445,0.28413212,0.97381467,15.297132,9.549111,15.408168,-629.4674,-629.6584,659
28142,0.004214132023627381,0.5984381,0.26231214,0.97521925,15.237466,8.725949,18.423553,-629.4674,-629.5512,658
28143,0.004214132023627861,0.59861577,0.26076826,0.9725524,15.418671,9.084116,19.463497,-629.4674,-629.5014,657
28144,0.004214646475439909,0.58219206,0.2781215,0.9794388,15.333889,8.468889,17.733532,-629.4673,-629.49493,656
28145,0.004214646475440867,0.57434744,0.2732426,0.99088913,15.349693,9.634713,18.283943,-629.4673,-629.49493,655
28146,0.004214903724898064,0.5811489,0.28158945,0.97304267,15.2564,9.80117,15.305827,-629.4672,-629.5471,654
28147,0.00421593287975096,0.59695584,0.2533249,0.96814525,15.340631,8.703904,20.318237,-629.467,-630.12067,653
28148,0.004216190207722606,0.5800883,0.26953965,0.9981279,15.328852,9.6544485,16.966276,-629.4669,-629.6202,652
28149,0.004216190207722606,0.57285726,0.28143066,0.9927359,15.382479,9.429109,18.380198,-629.4669,-629.58954,651
28150,0.0042164475514036605,0.5680919,0.29037583,0.9845652,15.294239,8.676385,17.35901,-629.46686,-629.5051,650
28151,0.004216962285893996,0.5624594,0.2917536,0.9878539,15.225478,9.624754,17.178192,-629.46674,-629.6202,649
28152,0.004216962285893996,0.56119615,0.2919727,0.9921739,15.304101,9.058115,17.53918,-629.46674,-629.6012,648
28153,0.004216962285890161,0.5621777,0.28294903,0.9774028,15.29928,9.022686,19.108664,-629.46674,-629.8851,647
28154,0.004217477083214776,0.57567936,0.27020553,0.9878927,15.249984,9.167853,19.493893,-629.4666,-629.8348,646
28155,0.004217991943388533,0.56996685,0.2813294,0.970467,15.323018,10.435573,14.05553,-629.4665,-629.51544,645
28156,0.004217991943388053,0.5877436,0.26223162,0.9917997,15.276841,9.931436,15.442217,-629.4665,-629.7232,644
28157,0.004218249397039763,0.56669456,0.289372,0.9829603,15.453053,9.640499,16.99476,-629.46643,-629.58954,643
28158,0.004218506866410952,0.5732266,0.26731113,0.977918,15.329424,9.000774,16.924593,-629.4664,-629.76624,642
28159,0.004219536901046857,0.58637595,0.26670444,0.9827306,15.353251,11.06241,14.556086,-629.4661,-629.6384,641
28160,0.004219794448999136,0.5914009,0.25032428,0.97990155,15.28193,9.29526,18.321787,-629.46606,-629.6704,640
28161,0.004219794448999136,0.5827556,0.28088245,0.97780967,15.234198,8.055237,20.615168,-629.46606,-629.5085,639
28162,0.004220309592068848,0.5895255,0.27550635,0.98974264,15.309962,9.375924,16.629183,-629.46594,-629.7448,638
28163,0.0042221130880954385,0.58526987,0.2736792,0.9930057,15.308909,7.8638287,20.617714,-629.4655,-629.77496,637
28164,0.004222370793290013,0.6007216,0.25503924,0.98626286,15.37666,9.722497,16.580309,-629.46545,-629.51544,636
28165,0.0042223707932895335,0.5710205,0.2751854,0.98965293,15.423127,9.764395,16.299194,-629.46545,-629.54285,635
28166,0.004222628514215586,0.5781671,0.28097647,0.9755332,15.220249,7.8611093,20.851677,-629.4654,-629.52185,634
28167,0.004222886250872155,0.5713987,0.28759933,0.985611,15.21816,8.29799,19.675049,-629.46533,-629.56683,633
28168,0.004223401771380205,0.58297896,0.26995173,0.96791255,15.34734,7.866903,19.879398,-629.4652,-629.55566,632
28169,0.004223401771379245,0.5806014,0.26877046,0.9923068,15.270071,8.520934,18.109459,-629.4652,-629.49493,631
28170,0.0042239173548247275,0.56885046,0.28060076,0.98887396,15.20307,10.18969,15.3036585,-629.4651,-629.6132,630
28171,0.004223917354827609,0.5808502,0.28432813,0.9901286,15.29882,8.691923,18.386257,-629.4651,-629.53906,629
28172,0.004223917354823767,0.5942213,0.26832956,0.980704,15.393467,10.326182,16.6381,-629.4651,-629.6202,628
28173,0.004224175170144444,0.5755209,0.27029663,0.97172344,15.307323,8.165348,18.68152,-629.465,-629.52625,627
28174,0.004224175170144444,0.5701969,0.29099667,0.97671694,15.311875,10.606388,14.12439,-629.465,-629.6516,626
28175,0.004225464482826587,0.55940855,0.29341617,0.9809383,15.364277,10.250797,14.860399,-629.4647,-629.75244,625
28176,0.004226754189038181,0.60179335,0.2504518,0.97387826,15.307422,9.73725,17.015045,-629.4644,-629.5713,624
28177,0.004226754189038181,0.57054895,0.28322154,0.9677599,15.426919,9.342969,16.781689,-629.4644,-629.4914,623
28178,0.0042267541890377005,0.5951634,0.25755522,0.99076,15.382605,9.687963,16.564287,-629.4644,-629.52185,622
28179,0.004227012177516046,0.5842733,0.26512367,0.98229694,15.3452,10.833031,15.358831,-629.46436,-629.5298,621
