,,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\theta_5$,$\theta_6$,$\theta_7$,$\theta_8$,$\theta_9$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,,,
43909,0.9550158706064739,0.63773066,0.14380777,0.31943873,0.25178808,-0.15923294,-0.03132244,0.18120135,0.101814345,-0.08318342,0.00020462247,1.0000095,3338.2153,3338.1577,991
43910,0.9564158447566051,0.69338626,0.3035142,0.45197576,0.3485768,0.07711253,0.083807185,0.2000249,0.11817451,-0.13164864,0.0002002312,1.0000314,3338.2168,3335.6143,990
43911,0.9568829587138855,0.6677834,0.3026569,0.36561686,0.26696512,0.010169763,-0.007847396,0.1452636,0.12426648,-0.036738712,0.00020164212,1.000048,3338.2173,3336.304,989
43912,0.9578178711537337,0.7259176,0.22764276,0.3650992,0.36421883,0.081499524,-0.0071173576,0.20086332,0.14223449,-0.09778589,0.00020059226,0.99997264,3338.2183,3337.6553,988
43913,0.9580517419532109,0.6225034,0.15909554,0.2851417,0.2583956,-0.01729568,0.074331544,0.18873017,0.01944974,-0.14280017,0.00020267641,1.0000365,3338.2185,3336.6592,987
43914,0.9599247652919577,0.6443473,0.2551131,0.35301515,0.32406417,-0.07019959,-0.071116775,0.14922708,0.028766783,-0.16035181,0.00020896536,0.99999475,3338.2205,3337.9253,986
43915,0.9603935930064003,0.63810337,0.20898607,0.27085912,0.24204092,0.0474055,-0.09319822,0.1370449,0.10525197,-0.11782306,0.00020247806,0.9999757,3338.221,3338.1055,985
43916,0.9603935930059635,0.6435461,0.2984878,0.42181,0.25974682,-0.026220525,-0.0439605,0.119228125,0.087437235,-0.07143624,0.00020289682,0.9999912,3338.221,3337.4075,984
43917,0.9608626496969597,0.6261933,0.261656,0.48160815,0.39144537,0.04669202,-0.010420814,0.13053852,-0.021902917,-0.22539277,0.00020584515,1.0000168,3338.2214,3338.1055,983
43918,0.961801450450752,0.6477415,0.17946334,0.34623456,0.2630954,-0.056433704,-0.08392366,0.19722013,0.05520073,-0.15102582,0.00020609393,1.0000254,3338.2224,3337.4075,982
43919,0.9625061529115903,0.6870939,0.23530297,0.41522002,0.42553622,0.12040772,0.08965032,0.23238209,0.121416666,-0.10791778,0.00020571123,0.9999713,3338.2231,3337.879,981
43920,0.9629762413778565,0.6163112,0.121756956,0.3623087,0.2359424,-0.099062406,0.034951463,0.19556226,0.02209727,-0.04457751,0.00020105268,1.000012,3338.2236,3337.6553,980
43921,0.9634465594346787,0.57374835,0.15611252,0.2873584,0.3562512,0.055801924,-0.03566722,0.13291071,0.09491822,-0.12783815,0.00020559203,0.9999688,3338.224,3337.8337,979
43922,0.9636818045942586,0.60807,0.17789818,0.3329015,0.29292643,0.03526107,0.077549465,0.15980648,0.033234034,-0.19551131,0.0002010328,0.99998796,3338.2244,3335.8127,978
43923,0.9643878847729563,0.6334371,0.14709832,0.36746302,0.3347786,0.017689249,0.024489162,0.21179134,0.13704482,-0.019354856,0.00020022436,0.9999645,3338.225,3338.0571,977
43924,0.9669812744201438,0.6733942,0.24379052,0.3959211,0.40694743,0.11308445,0.056501735,0.18490148,0.09676604,-0.060759302,0.0002113104,0.9999892,3338.2278,3337.7075,976
43925,0.9672173826525975,0.63085353,0.1841266,0.2911543,0.29779625,-0.03474134,0.09331496,0.18011196,0.041611943,-0.1327342,0.00020081058,0.99998975,3338.228,3337.461,975
43926,0.9674535485374592,0.64655834,0.17799933,0.36417004,0.22540705,-0.042363517,-0.0040477836,0.1973801,0.0270169,-0.13556759,0.00020300108,1.0000161,3338.2283,3337.9253,974
43927,0.9674535485370193,0.63778406,0.1282632,0.24051209,0.20760198,-0.07845472,-0.09399515,0.11005711,0.08052081,-0.11587604,0.0002080107,0.99998397,3338.2283,3337.513,973
43928,0.9679260533110386,0.6206595,0.21787088,0.31722993,0.27734515,0.0704547,0.037847176,0.16081318,0.013890918,-0.14467658,0.00020490772,1.0000407,3338.2288,3336.4458,972
43929,0.9688717552895406,0.6719323,0.17539936,0.303014,0.25297207,-0.065206386,0.0015645518,0.22447006,0.0507328,-0.14843966,0.00020291479,1.0000327,3338.2297,3336.8384,971
43930,0.9691083251250444,0.6380907,0.22811149,0.32396716,0.22058377,-0.073557094,-0.0027891689,0.09833069,0.061370667,-0.14674373,0.00020051493,0.99997425,3338.23,3337.4075,970
43931,0.9698183812610736,0.63361764,0.22038087,0.36301777,0.2922501,-0.12054318,-0.101286456,0.15422712,0.009177199,-0.12892714,0.00020218016,1.0000147,3338.2307,3338.1577,969
43932,0.9702920410200808,0.6457879,0.18069428,0.40945372,0.32148144,0.024505898,0.074448936,0.20902348,-0.0028760058,-0.11575728,0.0002056568,0.99999994,3338.2312,3335.672,968
43933,0.971714408769634,0.5864415,0.20107669,0.34255594,0.2804552,-0.10864729,-0.032552984,0.15622717,0.12162323,-0.14239892,0.00020201865,0.999985,3338.2327,3337.3523,967
43934,0.9719516726957415,0.58840317,0.15739879,0.32970583,0.30206597,-0.053303517,-0.06525079,0.1353565,0.10643449,-0.053580135,0.0002041798,0.99996823,3338.233,3337.2336,966
43935,0.9729013078677825,0.63150895,0.24906991,0.4141404,0.2827438,-0.12048428,-0.052444227,0.14750719,-0.004476767,-0.17600013,0.00020104283,0.99998343,3338.234,3337.8337,965
43936,0.9729013078673401,0.606406,0.22415423,0.32909793,0.25872207,-0.06135135,-0.054627728,0.17952025,0.0778605,-0.13369028,0.0002092248,1.0000483,3338.234,3338.1055,964
43937,0.9738518708642502,0.60016745,0.17356727,0.25586787,0.2797225,-0.04412182,-0.091603406,0.09591567,0.08147376,-0.21058768,0.00020076314,1.0000232,3338.2349,3337.301,963
43938,0.9774247610939039,0.5745837,0.2169986,0.38018745,0.32536528,0.04804911,0.044937626,0.20980358,-0.019388195,-0.18746653,0.00020270063,1.0000029,3338.2385,3336.5142,962
43939,0.9790965929008939,0.613069,0.21492225,0.36884114,0.35704818,-0.021549279,-0.04674831,0.088824935,0.065329865,-0.188759,0.00020127023,0.9999677,3338.2402,3337.6553,961
43940,0.9810107596297437,0.6182533,0.12102839,0.29753497,0.25539085,-0.04750366,0.027966447,0.15446351,-0.03448835,-0.09741504,0.00020537856,1.0000005,3338.2422,3337.9998,960
43941,0.9824488401336939,0.6427679,0.17891045,0.44086462,0.34461343,0.037753843,0.030889865,0.1908663,0.027005339,-0.12099161,0.00020089155,1.0000368,3338.2437,3338.205,959
43942,0.9841292653510536,0.53823453,0.24260503,0.3470452,0.26737207,-0.049830746,-0.021686401,0.060533933,-0.021640254,-0.1554696,0.00020200711,0.9999958,3338.2454,3337.1196,958
43943,0.9870166841093195,0.6759709,0.17339166,0.30047882,0.25740412,0.030588094,0.056524735,0.14690903,0.03447762,-0.1309682,0.00020139074,0.9999856,3338.2483,3338.205,957
43944,0.9882222741458921,0.57482153,0.13764709,0.3950134,0.31259423,-0.11033497,-0.035796374,0.115694635,-0.05624175,-0.1496425,0.00020157151,1.0000412,3338.2495,3337.779,956
43945,0.9891878063368177,0.6184465,0.12220303,0.34309536,0.2906621,-0.05694792,0.03292636,0.15784429,-0.04100909,-0.06445548,0.00020112841,1.000008,3338.2505,3337.1846,955
43946,0.9916057660373294,0.56128085,0.274124,0.33201113,0.28107387,-0.034837876,0.042496327,0.14852169,0.054491237,-0.11178059,0.00020041823,0.9999928,3338.253,3337.8337,954
43947,0.9916057660364276,0.63976306,0.20033747,0.32101765,0.26391694,-0.13925295,-0.07756723,0.15468091,0.07086036,-0.17569187,0.00020425416,0.99999666,3338.253,3337.779,953
43948,0.9925746040330099,0.6445927,0.263338,0.4406013,0.31957436,0.022184886,0.110349886,0.27589446,0.08887558,-0.08651239,0.00020144472,0.99999666,3338.254,3337.9998,952
43949,0.968021332993006,0.5927326,0.14268176,0.32571375,0.29114905,0.02256121,-0.019270753,0.16552554,0.16945912,-0.013457336,0.00020040176,1.0000165,3338.2542,3336.9622,951
43950,0.944377806193537,0.73651356,0.33413115,0.35208368,0.2815943,-0.022673417,-0.015731396,0.16660388,0.11701836,-0.03956478,0.00020260591,1.0000036,3338.2554,3337.6062,1000
43951,0.9446083953300377,0.6084733,0.18286914,0.43403402,0.36724252,-0.036117326,0.0291547,0.21172799,0.0051073334,-0.07981289,0.00020085607,1.00004,3338.2556,3338.1055,999
43952,0.9448390407700172,0.5728587,0.26933825,0.38330433,0.37589782,0.04542518,-0.06650655,0.1448955,0.0491996,-0.22679211,0.00020089661,1.0000085,3338.2559,3337.8337,998
43953,0.9450697425237851,0.6386046,0.19066072,0.25221628,0.25080726,0.013431758,-0.010653192,0.17365102,0.081957065,-0.06352695,0.00020895044,0.9999843,3338.256,3336.304,997
43954,0.9450697425233553,0.5640941,0.1489836,0.3465915,0.35201597,-0.015853535,0.040240258,0.22964776,0.12885772,-0.13624412,0.00020452168,0.99998224,3338.256,3332.3047,996
43955,0.9450697425250744,0.67189634,0.21842757,0.36656082,0.3917963,0.019851577,-0.003630945,0.118155606,0.092407286,-0.1489369,0.00020283788,1.0000218,3338.256,3337.1846,995
43956,0.9462240965293943,0.63705665,0.21381004,0.39341864,0.2746657,0.011732327,-0.06232143,0.11502298,-0.002132027,-0.11966867,0.0002036337,1.0000348,3338.2573,3337.7075,994
43957,0.946917385614537,0.6247257,0.2893539,0.41596004,0.44071865,0.10561009,0.07428024,0.15258761,0.11954077,-0.11938691,0.00020350392,0.999991,3338.258,3337.0674,993
43958,0.9480739964244501,0.5809351,0.11396902,0.26292163,0.25179386,0.023708044,0.01604868,0.12129295,0.018518416,-0.1794514,0.00020411357,0.99999774,3338.2593,3336.6592,992
43959,0.9485370362181416,0.6186463,0.23036529,0.26089194,0.3320693,0.035064198,-0.00723397,0.15078038,0.08291246,-0.19287822,0.00020140807,1.0000191,3338.2598,3332.3047,991
43960,0.9492320199718677,0.6831248,0.25493902,0.35325593,0.28932947,-0.010892009,0.038263578,0.20226009,0.052705538,-0.035199005,0.00020220867,1.0000304,3338.2605,3337.0674,990
43961,0.9494637943629782,0.6643591,0.28372377,0.37462586,0.41084805,0.056510676,-0.013386462,0.1258724,0.027945623,-0.10181559,0.00020402882,0.9999994,3338.2607,3337.9253,989
43962,0.9503914579862582,0.68260574,0.22859783,0.42636222,0.33616415,0.03966876,0.08694093,0.2508512,0.09375087,-0.074672826,0.00020441557,1.0000383,3338.2617,3337.4075,988
43963,0.9508556296275563,0.5955414,0.26949054,0.41583627,0.25356275,-0.028923577,-0.04757964,0.09187375,-0.03927918,-0.13863912,0.00020443481,1.0000105,3338.2622,3337.7075,987
43964,0.9513200279735335,0.6147286,0.18024535,0.27168223,0.30676258,0.00053458416,-0.04509091,0.17506178,0.17740256,-0.036850147,0.00020826793,1.0000024,3338.2627,3335.879,986
43965,0.9520170507979369,0.6014014,0.0993401,0.3003723,0.35134143,0.06278434,-0.032244284,0.118243836,0.013673095,-0.13704972,0.00020481281,1.0000085,3338.2634,3337.6553,985
43966,0.9522495052099245,0.6397737,0.31725493,0.5180907,0.40574238,0.05745357,0.07411325,0.19094302,0.08295815,-0.14208868,0.0002006248,0.9999845,3338.2637,3337.9253,984
43967,0.9545771733395315,0.52493685,0.1711664,0.3068628,0.3019759,-0.07399261,-0.048252624,0.13767678,0.09541193,-0.13939014,0.0002057385,1.0000147,3338.266,3337.301,983
43968,0.955276582640994,0.659924,0.26909623,0.31953526,0.19187412,-0.0077196364,-0.0034945058,0.2047637,0.12380185,-0.10008016,0.00020301889,0.99998945,3338.2668,3337.879,982
43969,0.9559765043953776,0.626506,0.22770016,0.39730603,0.40651482,0.015542167,0.015575949,0.1543865,0.061875165,-0.20105273,0.00020706544,0.9999848,3338.2676,3338.1055,981
43970,0.9569105311944294,0.6844555,0.29617026,0.3908051,0.31301752,-0.010101048,-0.03211453,0.06261112,0.010622669,-0.088824354,0.0002067309,1.0000318,3338.2686,3337.513,980
43971,0.9594838130686684,0.72131515,0.19966145,0.26763317,0.2791336,-3.2876207e-05,-0.036396574,0.14067027,0.16820447,0.0043959203,0.0002041069,0.9999964,3338.2712,3337.8337,979
43972,0.9599524254213976,0.56741595,0.13825004,0.4434551,0.32816637,-0.015373389,0.035004053,0.153056,-0.020451894,-0.12322728,0.00020140923,1.0000378,3338.2717,3334.9385,978
43973,0.9613596361541155,0.6327399,0.16777185,0.22749184,0.26999748,-0.026795981,-0.12734634,0.04920598,0.032210313,-0.14214623,0.00020567118,0.9999981,3338.2732,3337.9998,977
43974,0.9613596361549898,0.5524247,0.11454336,0.41392764,0.31109107,-0.016516,0.022867704,0.16362727,0.06272068,-0.14781274,0.00020067046,0.99999005,3338.2732,3333.6265,976
43975,0.9613596361541155,0.6623015,0.18761787,0.2491695,0.21227446,-0.047288496,-0.08490564,0.09341524,0.13771044,-0.061053827,0.00020752572,0.9999871,3338.2732,3338.1577,975
43976,0.9632391265367071,0.60670406,0.2693791,0.3010682,0.26484066,-0.044733565,-0.09690683,0.15671864,0.080577716,-0.16600743,0.00020355011,0.99998987,3338.2751,3335.8127,974
43977,0.9658294269922583,0.6212379,0.25704378,0.3171552,0.21695545,-0.11226152,-0.0654084,0.07533361,0.008938243,-0.17361669,0.00020621732,1.0000055,3338.2778,3338.2542,973
43978,0.9679539439989379,0.64214164,0.19341396,0.40790236,0.39083388,0.09654006,0.08762482,0.2234985,0.09702157,-0.12449709,0.00020040882,1.0000526,3338.28,3337.8337,972
43979,0.9693728842919548,0.64753765,0.16550893,0.28602234,0.33148608,0.049018398,-0.045162156,0.14819378,0.095485,-0.12188782,0.00020584643,0.99995446,3338.2815,3335.5317,971
43980,0.9700831342696474,0.59131914,0.12790751,0.25596726,0.28533933,-0.001196382,0.033002194,0.19601782,0.14892969,-0.05168019,0.00020666083,1.0000196,3338.2822,3337.6553,970
43981,0.9722170080801152,0.58838546,0.19373618,0.29518187,0.26188156,0.030000916,-0.0133523205,0.16376793,0.10637439,-0.06727901,0.00020104148,0.99994904,3338.2844,3337.9998,969
43982,0.972454394722133,0.6040825,0.21528424,0.35717028,0.2198514,0.028846147,0.0634359,0.17742212,0.1274996,-0.08012035,0.00020078017,1.0000224,3338.2847,3337.779,968
43983,0.9726918393282755,0.6786275,0.26303846,0.44443798,0.32988292,-0.034196235,0.018802626,0.10464089,-0.08680265,-0.16058587,0.00020237202,1.0000039,3338.285,3337.879,967
43984,0.9745934845491863,0.72208256,0.18410192,0.27040532,0.23328425,-0.04213127,-0.047246832,0.14539886,0.11026824,-0.08354642,0.00020459888,1.0000111,3338.2869,3337.301,966
43985,0.9781690956322542,0.52818483,0.18441753,0.3355067,0.3235815,-0.01769459,-0.00056691084,0.14850438,-0.014613411,-0.20172405,0.00020587957,1.0000224,3338.2905,3336.2483,965
43986,0.9812785680738862,0.6319963,0.16901542,0.29142419,0.29776976,0.05240514,-0.1181081,0.07514805,0.029390391,-0.12248866,0.00020428594,0.99999523,3338.2937,3337.5623,964
43987,0.9827170411601482,0.6152346,0.16545972,0.3361284,0.20057483,-0.12171554,-0.08798621,0.085975036,0.017108008,-0.124807514,0.00020849926,1.0000191,3338.2952,3337.1196,963
43988,0.9831970006325779,0.6123328,0.18646723,0.367297,0.31674588,-0.029078653,0.034465678,0.21250105,0.055218793,-0.16692048,0.00020148733,0.99994373,3338.2957,3337.3523,962
43989,0.9831970006348134,0.5324984,0.19145083,0.32071528,0.30815735,0.025912018,-0.06456698,0.13133824,0.051326565,-0.11141758,0.00020574355,1.0000141,3338.2957,3334.7002,961
43990,0.9839173794047885,0.62539303,0.19882761,0.26470655,0.17959985,-0.053657282,-0.010890733,0.10996351,0.13160183,-0.06595016,0.00020458261,1.0000063,3338.2964,3337.8337,960
43991,0.984397925123438,0.66505694,0.27451187,0.27912703,0.29959354,0.06098164,0.03986345,0.18543123,0.13261124,-0.08025953,0.00020192757,0.9999718,3338.2969,3335.0244,959
43992,0.9860816841444867,0.7116934,0.27567786,0.35263494,0.30608177,-0.012313576,-0.03112825,0.18088277,0.1757094,-0.01141456,0.00020399806,1.000038,3338.2986,3337.779,958
43993,0.9870451248917468,0.67291576,0.31010312,0.47188848,0.42777166,0.05102638,-0.056590706,0.14009827,0.037010692,-0.16552134,0.00020279817,1.0000046,3338.2996,3338.2542,957
43994,0.9882507496672701,0.6260086,0.30012268,0.41075724,0.32583687,0.011201181,0.0063213855,0.12618148,0.08842324,-0.093976356,0.00020889164,0.9999742,3338.3008,3337.7075,956
43995,0.988492051279313,0.64874876,0.19889787,0.26698413,0.33854237,-0.03493375,-0.025289228,0.18656594,0.17138243,-0.09995102,0.0002017054,1.0000229,3338.301,3336.73,955
43996,0.9892163096776554,0.71810865,0.35792854,0.44701046,0.4242711,0.13175522,0.07525509,0.22288057,0.1405731,-0.1231346,0.00020361673,0.9999809,3338.3018,3337.7075,954
43997,0.9906664188377547,0.6977538,0.35293347,0.44225153,0.35683933,0.056242697,0.03154003,0.15571094,0.1250415,-0.10676687,0.00020473648,0.99997646,3338.3032,3336.8384,953
43998,0.9909083102852322,0.5385662,0.1004366,0.27843428,0.21410726,-0.08557555,-0.049920898,0.18085182,0.044837363,-0.17576627,0.00020028304,1.000036,3338.3035,3335.7476,952
43999,0.9661603504868824,0.6817403,0.1734971,0.29046717,0.34046024,0.08480077,0.0351714,0.23073174,0.16385429,-0.08301973,0.00020066183,0.9999757,3338.3035,3336.5947,951
44000,0.9425622774271784,0.602221,0.144999,0.27781168,0.2634461,-0.08748622,-0.045568015,0.20808342,0.040784128,-0.13431516,0.00020749545,1.0000077,3338.3047,3337.2336,1000
44001,0.9425622774288929,0.5986341,0.18830577,0.2975345,0.31904694,-0.0154281175,0.010178803,0.20817891,0.058882166,-0.16223814,0.00021027733,1.0000001,3338.3047,3338.1055,999
44002,0.9430226252985326,0.649502,0.2598858,0.34698182,0.24713275,-0.063241884,-0.06878525,0.14205512,0.16270216,-0.048713986,0.00020239175,1.0000268,3338.3052,3338.1577,998
44003,0.9448662662072076,0.65309584,0.21317326,0.38771704,0.36993194,0.04423544,0.026323527,0.10161804,0.089542575,-0.042894583,0.00020708774,0.9999795,3338.3071,3337.513,997
44004,0.9448662662067779,0.63667244,0.25763196,0.3853832,0.2828535,-0.05076217,0.023360897,0.14950293,0.010745908,-0.20074576,0.00020685057,1.0000066,3338.3071,3337.9998,996
44005,0.945096974610771,0.6444564,0.31123093,0.43122604,0.37008268,0.028205376,0.04736251,0.17063439,-0.011681744,-0.16999795,0.00020158805,0.99996823,3338.3074,3338.3035,995
44006,0.9469446709407371,0.6141596,0.15357302,0.2704056,0.26737598,-0.12242869,-0.044368476,0.090709426,0.07949119,-0.04491704,0.00020105371,1.000006,3338.3093,3337.3523,994
44007,0.9485643682109549,0.65208864,0.27989167,0.46962467,0.31144997,0.074481,0.05086061,0.17058297,0.08293006,-0.07604414,0.00020206357,1.0000037,3338.311,3337.301,993
44008,0.9490276475050511,0.57791466,0.2612582,0.41363412,0.316492,-0.015437891,0.06108948,0.17986925,0.09233125,-0.0935708,0.00020855828,1.0000067,3338.3115,3337.6553,992
44009,0.9499548849960586,0.70143545,0.30663198,0.41497234,0.38193867,-0.023752864,-0.047152303,0.16417275,0.075811945,-0.16274314,0.00020291048,0.9999839,3338.3125,3336.7817,991
44010,0.9504188434161966,0.60528976,0.2845539,0.41382486,0.45315278,0.08566773,0.045950603,0.20269272,0.09568777,-0.131419,0.00020164662,1.000003,3338.313,3335.456,990
44011,0.9511152059528392,0.62269306,0.20508972,0.28518867,0.24773425,0.036721025,-0.03661891,0.06501336,0.060880866,-0.13906507,0.0002020585,0.999968,3338.3137,3337.9998,989
44012,0.95204448307046,0.59514266,0.18893875,0.34286466,0.3128632,-0.056966696,-0.03322529,0.15514053,0.03756456,-0.12402603,0.00021294542,1.0000364,3338.3147,3337.513,988
44013,0.9522769441792982,0.62214345,0.18729204,0.44027445,0.37750813,-0.058980785,0.0292365,0.11915372,-0.028112186,-0.15546787,0.00020524485,1.0000298,3338.315,3337.301,987
44014,0.9532073563627795,0.649295,0.21484555,0.29045644,0.38685402,0.06062156,-0.007725881,0.12477928,0.09322331,-0.13168062,0.00020802338,0.99999136,3338.316,3334.6335,986
44015,0.9534401014121879,0.59821534,0.26643968,0.37814137,0.31455636,0.059258718,-0.026135266,0.054135963,0.046150025,-0.12308946,0.00020450701,0.9999934,3338.3162,3337.9253,985
44016,0.9564709635947349,0.5703743,0.11467053,0.34993094,0.31248865,-0.013536419,0.024706613,0.18857291,0.07140326,-0.068657115,0.00020569062,0.99996346,3338.3193,3336.73,984
44017,0.9567045055213923,0.6489384,0.1843445,0.44307643,0.4166374,0.010632868,0.034340903,0.19149381,0.0760509,-0.06497299,0.00020674855,1.0000116,3338.3196,3338.3035,983
44018,0.9569381044699065,0.54709554,0.21071954,0.34712943,0.32066408,0.07009616,0.010252327,0.17520455,0.11863725,-0.18929952,0.0002022329,1.0000114,3338.3198,3337.7075,982
44019,0.9569381044707768,0.6167706,0.28232753,0.46167478,0.3569062,0.08598469,0.06213207,0.23969746,0.07363417,-0.13210772,0.00020730699,0.9999919,3338.3198,3336.6592,981
44020,0.9576392436054241,0.59840155,0.2089106,0.37168136,0.33159837,-0.0003581031,0.044706292,0.14105986,-0.04505977,-0.16300438,0.0002044034,0.9999623,3338.3206,3337.8337,980
44021,0.9592772333599819,0.6017417,0.18888594,0.38666418,0.25674736,-0.01632378,-0.021633266,0.15428159,0.0012954023,-0.2055024,0.00020889558,1.0000211,3338.3223,3338.0571,979
44022,0.9609180248063414,0.59478104,0.12304571,0.3102555,0.2993224,-0.13325337,-0.024635311,0.2086378,0.05660926,-0.1382217,0.00020550493,1.0000026,3338.324,3336.7817,978
44023,0.9611526525751591,0.62742734,0.24263144,0.31376734,0.26311797,0.049703047,-0.024478871,0.12280669,0.015946634,-0.10698061,0.00020551374,1.0000359,3338.3242,3337.4075,977
